"","name","label"
"1","HH1","Cluster number"
"2","HH2","Household number"
"3","HH3","Interviewer number"
"4","HH4","Supervisor number"
"5","HH5D","Day of interview"
"6","HH5M","Month of interview"
"7","HH5Y","Year of interview"
"8","HH6","Area"
"9","HH7","Island Divisions"
"10","HH8","HH selected for Questionnaire for Men"
"11","HH9","HH selected for Water Quality Testing"
"12","HH10","HH selected for Blank Testing"
"13","HH11H","Start of interview - Hour"
"14","HH11M","Start of interview - Minutes"
"15","HH12","Consent"
"16","HH46","Result of HH interview"
"17","HH13H","End of interview - Hour"
"18","HH13M","End of interview - Minutes"
"19","HH14","Language of the Questionnaire"
"20","HH15","Language of the Interview"
"21","HH16","Native language of the Respondent"
"22","HH17","Translator used"
"23","HH26A","Rank number of the selected child"
"24","HH26B","Child line number"
"25","HH26C","Child's age"
"26","HH30HA","Rank number of the selected woman"
"27","HH30HB","Woman line number"
"28","HH30HC","Woman's age"
"29","HH33X$01","Roster to check the consent for interview girls 15-17"
"30","HH33X$02","Roster to check the consent for interview girls 15-17"
"31","HH33X$03","Roster to check the consent for interview girls 15-17"
"32","HH33X$04","Roster to check the consent for interview girls 15-17"
"33","HH33X$05","Roster to check the consent for interview girls 15-17"
"34","HH33X$06","Roster to check the consent for interview girls 15-17"
"35","HH33X$07","Roster to check the consent for interview girls 15-17"
"36","HH33X$08","Roster to check the consent for interview girls 15-17"
"37","HH33X$09","Roster to check the consent for interview girls 15-17"
"38","HH33X$10","Roster to check the consent for interview girls 15-17"
"39","HH33X$11","Roster to check the consent for interview girls 15-17"
"40","HH33X$12","Roster to check the consent for interview girls 15-17"
"41","HH33X$13","Roster to check the consent for interview girls 15-17"
"42","HH33X$14","Roster to check the consent for interview girls 15-17"
"43","HH33X$15","Roster to check the consent for interview girls 15-17"
"44","HH33X$16","Roster to check the consent for interview girls 15-17"
"45","HH33X$17","Roster to check the consent for interview girls 15-17"
"46","HH33X$18","Roster to check the consent for interview girls 15-17"
"47","HH33X$19","Roster to check the consent for interview girls 15-17"
"48","HH33X$20","Roster to check the consent for interview girls 15-17"
"49","HH33X$21","Roster to check the consent for interview girls 15-17"
"50","HH33X$22","Roster to check the consent for interview girls 15-17"
"51","HH33X$23","Roster to check the consent for interview girls 15-17"
"52","HH33X$24","Roster to check the consent for interview girls 15-17"
"53","HH33X$25","Roster to check the consent for interview girls 15-17"
"54","HH33X$26","Roster to check the consent for interview girls 15-17"
