"","name","label"
"1","HH1","Cluster number"
"2","HH2","Household number"
"3","LN","Line number"
"4","UF1","Cluster number"
"5","UF2","Household number"
"6","UF3","Child's line number"
"7","UFINT","Interviewer number"
"8","UF4","Mother / Caretaker's line number"
"9","UF5","Interviewer number"
"10","UF6","Supervisor number"
"11","UF7D","Day of interview"
"12","UF7M","Month of interview"
"13","UF7Y","Year of interview"
"14","UF9","Respondent to another questionnaire"
"15","UF10","Consent"
"16","UF17","Result of interview for children under 5"
"17","UF8H","Start of interview - Hour"
"18","UF8M","Start of interview - Minutes"
"19","UF11H","End of interview - Hour"
"20","UF11M","End of interview - Minutes"
"21","UF12","Language of the questionnaire"
"22","UF13","Language of the interview"
"23","UF14","Native language of the respondent"
"24","UF15","Translator used"
"25","UFAN","Anthro prompt"
"26","UFHINT","Household interviewer"
"27","CHFIN","Finish"
"28","UB1D","Day of birth of child"
"29","UB1M","Month of birth of child"
"30","UB1Y","Year of birth of child"
"31","UB2","Age of child"
"32","UB6","Ever attended early childhood education programme"
"33","UB7","Attended early childhood education programme anytime since the beginning of curr"
"34","UB8","Currently attending early childhood education programme"
"35","BR1","Birth certificate"
"36","BR2","Birth registered"
"37","BR3","Know how to register birth"
"38","EC1","Number of children's books or picture books for child"
"39","EC2A","Homemade toys"
"40","EC2B","Toys from shops"
"41","EC2C","Household objects or outside objects"
"42","EC3A","Days left alone for more than one hour"
"43","EC3B","Days left in the care of another child, that is someone less than 10 years old, "
"44","EC5AA","Read books - Mother"
"45","EC5AB","Read books - Father"
"46","EC5AX","Read books - Other"
"47","EC5AY","Read books - No one"
"48","EC5ANR","Read books - No response"
"49","EC5BA","Tell stories - Mother"
"50","EC5BB","Tell stories - Father"
"51","EC5BX","Tell stories - Other"
"52","EC5BY","Tell stories - No one"
"53","EC5BNR","Tell stories - No response"
"54","EC5CA","Sang songs - Mother"
"55","EC5CB","Sang songs - Father"
"56","EC5CX","Sang songs - Other"
"57","EC5CY","Sang songs - No one"
"58","EC5CNR","Sang songs - No response"
"59","EC5DA","Took outside - Mother"
"60","EC5DB","Took outside - Father"
"61","EC5DX","Took outside - Other"
"62","EC5DY","Took outside - No one"
"63","EC5DNR","Took outside - No response"
"64","EC5EA","Played with - Mother"
"65","EC5EB","Played with - Father"
"66","EC5EX","Played with - Other"
"67","EC5EY","Played with - No one"
"68","EC5ENR","Played with - No response"
"69","EC5FA","Named/counted - Mother"
"70","EC5FB","Named/counted - Father"
