"","name","label"
"1","clust_num","Cluster number"
"2","HH_num","Household number"
"3","childLN","Child's line number"
"4","UF4","Mother / Caretaker's line number"
"5","BD2","Child ever been breastfed"
"6","BD3","Child still being breastfed"
"7","CA1","Child had diarrhoea in last 2 weeks"
"8","CA14","Child ill with fever in last 2 weeks"
"9","CA16","Child ill with cough in last 2 weeks"
"10","CA17","Difficulty breathing during illness with cough"
"11","CA18","Symptoms due to problem in chest or blocked nose"
"12","CA20","Sought advice or treatment for illness"
"13","HL4","Sex"
"14","CAGED","Age (in days)"
"15","melevel","Mother's education"
"16","HH3","Interviewer number"
"17","HH4","Supervisor number"
"18","HH5D","Day of interview"
"19","HH5M","Month of interview"
"20","HH5Y","Year of interview"
"21","area_type","Area"
"22","region","Region"
"23","HH8","HH selected for Questionnaire for Men"
"24","HH_selected_household","HH selected for Water Quality Testing"
"25","HH_selected_blank","HH selected for Blank Testing"
"26","HH11H","Start of interview - Hour"
"27","HH11M","Start of interview - Minutes"
"28","HH12","Consent"
"29","HH46","Result of HH interview"
"30","HH13H","End of interview - Hour"
"31","HH13M","End of interview - Minutes"
"32","HH14","Language of the Questionnaire"
"33","HH15","Language of the Interview"
"34","HH16","Native language of the Respondent"
"35","HH17","Translator used"
"36","HH26A","Rank number of the selected child"
"37","HH26B","Child line number"
"38","HH26C","Child's age"
"39","HH33X.01","Roster to check the consent for interview girls 15-17"
"40","HH33X.02","Roster to check the consent for interview girls 15-17"
"41","HH33X.03","Roster to check the consent for interview girls 15-17"
"42","HH33X.04","Roster to check the consent for interview girls 15-17"
"43","HH33X.05","Roster to check the consent for interview girls 15-17"
"44","HH33X.06","Roster to check the consent for interview girls 15-17"
"45","HH33X.07","Roster to check the consent for interview girls 15-17"
"46","HH33X.08","Roster to check the consent for interview girls 15-17"
"47","HH33X.09","Roster to check the consent for interview girls 15-17"
"48","HH33X.10","Roster to check the consent for interview girls 15-17"
"49","HH33X.11","Roster to check the consent for interview girls 15-17"
"50","HH33X.12","Roster to check the consent for interview girls 15-17"
"51","HH33X.13","Roster to check the consent for interview girls 15-17"
"52","HH33X.14","Roster to check the consent for interview girls 15-17"
"53","HH33X.15","Roster to check the consent for interview girls 15-17"
"54","HH33X.16","Roster to check the consent for interview girls 15-17"
"55","HH33X.17","Roster to check the consent for interview girls 15-17"
"56","HH33X.18","Roster to check the consent for interview girls 15-17"
"57","HH33X.19","Roster to check the consent for interview girls 15-17"
"58","HH33X.20","Roster to check the consent for interview girls 15-17"
"59","HH33X.21","Roster to check the consent for interview girls 15-17"
"60","HH33X.22","Roster to check the consent for interview girls 15-17"
"61","HH33X.23","Roster to check the consent for interview girls 15-17"
"62","HH33X.24","Roster to check the consent for interview girls 15-17"
"63","HH33X.25","Roster to check the consent for interview girls 15-17"
"64","HH33X.26","Roster to check the consent for interview girls 15-17"
"65","HH33X.27","Roster to check the consent for interview girls 15-17"
"66","HH33X.28","Roster to check the consent for interview girls 15-17"
"67","HH33X.29","Roster to check the consent for interview girls 15-17"
"68","HH33X.30","Roster to check the consent for interview girls 15-17"
"69","HH33X.31","Roster to check the consent for interview girls 15-17"
"70","HH33X.32","Roster to check the consent for interview girls 15-17"
"71","HH33X.33","Roster to check the consent for interview girls 15-17"
"72","HH33X.34","Roster to check the consent for interview girls 15-17"
"73","HH33X.35","Roster to check the consent for interview girls 15-17"
"74","HH33X.36","Roster to check the consent for interview girls 15-17"
"75","HH33X.37","Roster to check the consent for interview girls 15-17"
"76","HH33X.38","Roster to check the consent for interview girls 15-17"
"77","HH33X.39","Roster to check the consent for interview girls 15-17"
"78","HH33X.40","Roster to check the consent for interview girls 15-17"
"79","HH33X.41","Roster to check the consent for interview girls 15-17"
"80","HH33X.42","Roster to check the consent for interview girls 15-17"
"81","HH33X.43","Roster to check the consent for interview girls 15-17"
"82","HH33X.44","Roster to check the consent for interview girls 15-17"
"83","HH33X.45","Roster to check the consent for interview girls 15-17"
"84","HH33X.46","Roster to check the consent for interview girls 15-17"
"85","HH33X.47","Roster to check the consent for interview girls 15-17"
"86","HH33X.48","Roster to check the consent for interview girls 15-17"
"87","HH33X.49","Roster to check the consent for interview girls 15-17"
"88","HH33X.50","Roster to check the consent for interview girls 15-17"
"89","HH33","Consent for interview girls 15-17"
"90","HH39X.01","Roster to check the consent for interview boys 15-17"
"91","HH39X.02","Roster to check the consent for interview boys 15-17"
"92","HH39X.03","Roster to check the consent for interview boys 15-17"
"93","HH39X.04","Roster to check the consent for interview boys 15-17"
"94","HH39X.05","Roster to check the consent for interview boys 15-17"
"95","HH39X.06","Roster to check the consent for interview boys 15-17"
"96","HH39X.07","Roster to check the consent for interview boys 15-17"
"97","HH39X.08","Roster to check the consent for interview boys 15-17"
"98","HH39X.09","Roster to check the consent for interview boys 15-17"
"99","HH39X.10","Roster to check the consent for interview boys 15-17"
"100","HH39X.11","Roster to check the consent for interview boys 15-17"
"101","HH39X.12","Roster to check the consent for interview boys 15-17"
"102","HH39X.13","Roster to check the consent for interview boys 15-17"
"103","HH39X.14","Roster to check the consent for interview boys 15-17"
"104","HH39X.15","Roster to check the consent for interview boys 15-17"
"105","HH39X.16","Roster to check the consent for interview boys 15-17"
"106","HH39X.17","Roster to check the consent for interview boys 15-17"
"107","HH39X.18","Roster to check the consent for interview boys 15-17"
"108","HH39X.19","Roster to check the consent for interview boys 15-17"
"109","HH39X.20","Roster to check the consent for interview boys 15-17"
"110","HH39X.21","Roster to check the consent for interview boys 15-17"
"111","HH39X.22","Roster to check the consent for interview boys 15-17"
"112","HH39X.23","Roster to check the consent for interview boys 15-17"
"113","HH39X.24","Roster to check the consent for interview boys 15-17"
"114","HH39X.25","Roster to check the consent for interview boys 15-17"
"115","HH39X.26","Roster to check the consent for interview boys 15-17"
"116","HH39X.27","Roster to check the consent for interview boys 15-17"
"117","HH39X.28","Roster to check the consent for interview boys 15-17"
"118","HH39X.29","Roster to check the consent for interview boys 15-17"
"119","HH39X.30","Roster to check the consent for interview boys 15-17"
"120","HH39X.31","Roster to check the consent for interview boys 15-17"
"121","HH39X.32","Roster to check the consent for interview boys 15-17"
"122","HH39X.33","Roster to check the consent for interview boys 15-17"
"123","HH39X.34","Roster to check the consent for interview boys 15-17"
"124","HH39X.35","Roster to check the consent for interview boys 15-17"
"125","HH39X.36","Roster to check the consent for interview boys 15-17"
"126","HH39X.37","Roster to check the consent for interview boys 15-17"
"127","HH39X.38","Roster to check the consent for interview boys 15-17"
"128","HH39X.39","Roster to check the consent for interview boys 15-17"
"129","HH39X.40","Roster to check the consent for interview boys 15-17"
"130","HH39X.41","Roster to check the consent for interview boys 15-17"
"131","HH39X.42","Roster to check the consent for interview boys 15-17"
"132","HH39X.43","Roster to check the consent for interview boys 15-17"
"133","HH39X.44","Roster to check the consent for interview boys 15-17"
"134","HH39X.45","Roster to check the consent for interview boys 15-17"
"135","HH39X.46","Roster to check the consent for interview boys 15-17"
"136","HH39X.47","Roster to check the consent for interview boys 15-17"
"137","HH39X.48","Roster to check the consent for interview boys 15-17"
"138","HH39X.49","Roster to check the consent for interview boys 15-17"
"139","HH39X.50","Roster to check the consent for interview boys 15-17"
"140","HH39","Consent for interview boys 15-17"
"141","HH44","Consent for Water Quality Testing"
"142","HH47","Respondent to HH questionnaire"
"143","HH48","Number of HH members"
"144","HH44A","Check HC7[A] and HC12: Does this household have a"
"145","HH44B","MICS Plus Conscent"
"146","HH44C","household have a communal number where you can be reached?"
"147","HH49","Number of women 15 - 49 years"
"148","HH50","Number of men 15 - 49 years [If household is selected for Questionnaire for Men]"
"149","HH50A","Number of men 15 - 49 years in interviewed households"
"150","HH51","Number of children under age 5"
"151","HH52","Number of children age 5-17"
"152","HH53","Number of woman' questionnaires completed"
"153","HH54","Number of man' questionnaires completed [If household is selected for Questionnaire for Men]"
"154","HH55","Number of under - 5 questionnaires completed"
"155","HH56","Number of CF questionnaires completed (age 5-17)"
"156","INTROHL","Introduction HH Listing"
"157","HHAUX","Other household members"
"158","HHWQ","Water Quality prompt"
"159","HHFIN","Finish"
"160","HC1A","Religion of household head"
"161","HC1B","Language of household head"
"162","HC2","Ethnic group of household head"
"163","HC3","Number of rooms used for sleeping"
"164","HC4","Main material of floor"
"165","HC5","Main material of roof"
"166","HC6","Main material of exterior wall"
"167","HC7A","Household have: Non-mobile telephone?"
"168","HC7B","Household have: Radio"
"169","HC7C","Household have: A sewing machine?"
"170","HC7D","Household have: A clock?"
"171","HC7E","Household have: Generator"
"172","HC7F","Household have: A manufactured bed?"
"173","HC7G","Household have: A cushioned chair?"
"174","HC7H","Household have: Bed?"
"175","HC7I","Household have: Cupboard?"
"176","HC8","Household have electricity"
"177","HC9A","Household have: Television"
"178","HC9B","Household have: Refrigerator"
"179","HC9C","Household have: Air conditioner?"
"180","HC9D","Household have:A fan?"
"181","HC9E","Household have:A water heater?"
"182","HC9F","Household have: VCR, VCD, DVD?"
"183","HC9G","Household have: A blender/ mixer / food processor?"
"184","HC9H","Household have: Electric iron?"
"185","HC10A","Any member of household own: Wristwatch"
"186","HC10B","Any member of household own: Bicycle"
"187","HC10C","Any member of household own: Motorcycle or scooter"
"188","HC10D","Any member of household own: Animal-drawn cart"
"189","HC10E","Any member of household own: Car, truck or van"
"190","HC10F","Any member of household own: Boat with motor"
"191","HC10G","Any member of household own: [A tricycle (KEKE-NAPEP)?"
"192","HC11","Any member have a computer"
"193","HC12","Any member have a mobile telephone"
"194","HC13","Internet access at home"
"195","HC14","Household owns the dwelling"
"196","HC15","Any household member own land that can be used for agriculture"
"197","HC16A","How many plots, acres or hectares of agricultural land do members of this household own?"
"198","HC16","Hectares of agricultural land members of household owns"
"199","HC17","Household own any animals"
"200","HC18A","Milk cows or bulls"
"201","HC18B","Other cattle"
"202","HC18C","Horses, donkeys or mules"
"203","HC18D","Goats"
"204","HC18E","Sheep"
"205","HC18F","Chickens"
"206","HC18G","Pigs"
"207","HC18H","Camels"
"208","HC18I","Ducks"
"209","HC18K","Cultured fish"
"210","HC18L","Rabbit"
"211","HC18M","Grass cutter"
"212","HC18N","Quail"
"213","HC19","Any household member own bank account"
"214","ST2.1","Aware of (name of programme)"
"215","ST2.2","Aware of (name of programme)"
"216","ST2.3","Aware of (name of programme)"
"217","ST2.4","Aware of (name of programme)"
"218","ST3.1","Received assistance through (name of programme)"
"219","ST3.2","Received assistance through (name of programme)"
"220","ST3.3","Received assistance through (name of programme)"
"221","ST3.4","Received assistance through (name of programme)"
"222","ST4U.1","Last time assistance was received (unit)"
"223","ST4U.2","Last time assistance was received (unit)"
"224","ST4U.3","Last time assistance was received (unit)"
"225","ST4U.4","Last time assistance was received (unit)"
"226","ST4N.1","Last time assistance was received (number)"
"227","ST4N.2","Last time assistance was received (number)"
"228","ST4N.3","Last time assistance was received (number)"
"229","ST4N.4","Last time assistance was received (number)"
"230","EU1","Type of cookstove mainly used for cooking"
"231","EU2","Cookstove have a chimney"
"232","EU3","Cookstove have a fan"
"233","EU4","Type of energy source for cookstove"
"234","EU5","Place for cooking"
"235","EU9","Type of lighting in household"
"236","FE1","household worried about not having enough food to eat because of a lack of money or other resources"
"237","FE1A","Was this specifically due to the COVID-19 crisis?"
"238","FE1B","Did this happen in the last 1 month?"
"239","FE2","unable to eat healthy and nutritious food because of a lack of money or other resources?"
"240","FE2A","Was this specifically due to the COVID-19 crisis?"
"241","FE2B","Did this happen in the last 1 month?"
"242","FE3","household ate only a few kinds of foods because of a lack of money or other resources?"
"243","FE3A","Was this specifically due to the COVID-19 crisis?"
"244","FE3B","Did this happen in the last 1 month?"
"245","FE4","household had to skip a meal because there was not enough money or other resources to get food?"
"246","FE4A","Was this specifically due to the COVID-19 crisis?"
"247","FE4B","Did this happen in the last 1 month?"
"248","FE5","Household ate less than you thought you should because of a lack of money or other resources?"
"249","FE5A","Was this specifically due to the COVID-19 crisis?"
"250","FE5B","Did this happen in the last 1 month?"
"251","FE6","household ran out of food because of a lack of money or other resources?"
"252","FE6A","Was this specifically due to the COVID-19 crisis?"
"253","FE6B","Did this happen in the last 1 month?"
"254","FE6C","How often did this happen during the last 1 month? Would you say: rarely, sometimes or often?"
"255","FE7","household were hungry but did not eat because there was not enough money or other resources for food?"
"256","FE7A","Was this specifically due to the COVID-19 crisis?"
"257","FE7B","Did this happen in the last 1 month?"
"258","FE7C","How often did this happen during the last 1 month? Would you say: rarely, sometimes or often?"
"259","FE8","household went without eating for a whole day because of a lack of money or other resources?"
"260","FE8A","Was this specifically due to the COVID-19 crisis?"
"261","FE8B","Did this happen in the last 1 month?"
"262","FE8C","How often did this happen during the last 1 month? Would you say: rarely, sometimes or often?"
"263","WS1","Main source of drinking water"
"264","WS2","Main source of water used for other purposes (if bottled water used for drinking)"
"265","WS3","Location of the water source"
"266","WS4","Time (in minutes) to get water and come back"
"267","WS5","Person collecting water"
"268","WS6","Number of times person collected water in the last seven days"
"269","WS7","There been any time in the last month without sufficient water"
"270","WS8","Main reason without sufficient water"
"271","WS9","Treat water to make safer for drinking"
"272","WS10A","Water treatment: Boil"
"273","WS10B","Water treatment: Add bleach/chlorine"
"274","WS10C","Water treatment: Strain it through a cloth"
"275","WS10D","Water treatment: Use water filter"
"276","WS10E","Water treatment: Solar disinfection"
"277","WS10F","Water treatment: Let it stand and settle"
"278","WS10G","Water treatment: Add Alum"
"279","WS10X","Water treatment: Other"
"280","WS10Z","Water treatment: DK"
"281","WS10NR","Water treatment: No response"
"282","WS11","Type of toilet facility"
"283","WS12","Pit latrine or septic tank ever been emptied"
"284","WS13","Place the contents were emptied"
"285","WS14","Location of the toilet faciltity"
"286","WS15","Toilet facility shared"
"287","WS16","Toilet shared with other household or with general public"
"288","WS17","Households using this toilet facility"
"289","HW1","Place where household members most often wash their hands"
"290","HW2","Water available at the place for handwashing"
"291","HW3","Soap or detergent present at place of handwashing"
"292","HW4","Usual place for handwashing"
"293","HW5","Soap/other material available for washing hands"
"294","HW6","Hand washing material shown"
"295","HW7A","Bar soap"
"296","HW7B","Detergent (Powder / Liquid / Paste)"
"297","HW7C","Ash / Mud / Sand"
"298","HW7NR","No response"
"299","SA1","Salt iodization test outcome"
"300","SA2","Salt iodization recheck test outcome"
"301","HH440.1","Order"
"302","HH440.2","Order"
"303","HH440.3","Order"
"304","HH44F.1","Just to confirm, the number is?"
"305","HH44F.2","Just to confirm, the number is?"
"306","HH44F.3","Just to confirm, the number is?"
"307","HH44G.1","Is this landline or mobile"
"308","HH44G.2","Is this landline or mobile"
"309","HH44G.3","Is this landline or mobile"
"310","HH44HA.1","Weekdays-Morning"
"311","HH44HA.2","Weekdays-Morning"
"312","HH44HA.3","Weekdays-Morning"
"313","HH44HB.1","Weekdays-Afternoon"
"314","HH44HB.2","Weekdays-Afternoon"
"315","HH44HB.3","Weekdays-Afternoon"
"316","HH44HC.1","Weekdays-Evenings"
"317","HH44HC.2","Weekdays-Evenings"
"318","HH44HC.3","Weekdays-Evenings"
"319","HH44HD.1","Weekdays-Other"
"320","HH44HD.2","Weekdays-Other"
"321","HH44HD.3","Weekdays-Other"
"322","HH44HE.1","Weekend-Morning"
"323","HH44HE.2","Weekend-Morning"
"324","HH44HE.3","Weekend-Morning"
"325","HH44HF.1","Weekend-Afternoon"
"326","HH44HF.2","Weekend-Afternoon"
"327","HH44HF.3","Weekend-Afternoon"
"328","HH44HG.1","Weekend-Evenning"
