"","name","label"
"1","clust_num","Cluster number"
"2","HH_num","Household number"
"3","HH3","Interviewer number"
"4","HH4","Supervisor number"
"5","HH5D","Day of interview"
"6","HH5M","Month of interview"
"7","HH5Y","Year of interview"
"8","area_type","Area"
"9","region","Region"
"10","HH_selected_household","Household selected for water quality testing"
"11","HH_selected_source","Household selected for source water testing"
"12","HH9","Result of HH interview"
"13","HH10","Respondent to HH questionnaire"
"14","HH11","Number of HH members"
"15","HH12","Number of women 15 - 49 years"
"16","HH13","Number of woman' questionnaires completed"
"17","HH14","Number of children under age 5"
"18","HH15","Number of under - 5 questionnaires completed"
"19","HH15A","Water quality questionnaire completed"
"20","HH16","Field editor"
"21","HH17","Data entry clerk"
"22","HH18H","Start of interview - Hour"
"23","HH18M","Start of interview - Minutes"
"24","HH19H","End of interview - Hour"
"25","HH19M","End of interview - Minutes"
"26","SL1","Total children aged 1-17 years"
"27","SL9A","Rank number of the selected child"
"28","SL9B","Child line number"
"29","SL9C","Child's age"
"30","CD_FLAG","Flag for correct child line number"
"31","CL2A","Worked or helped on garden"
"32","CL2B","Helped in family business"
"33","CL2C","Produced or sold articles"
"34","CL2D","Engaged in any other activity for income"
"35","CL4","Hours worked in past week"
"36","CL5","Activities required carrying heavy loads"
"37","CL6","Activities required working with dangerous tools or heavy machinery"
"38","CL7A","Description of work:  exposed to dust, fumes, or gas"
"39","CL7B","Description of work:  exposed to extreme temperatures or humidity"
"40","CL7C","Description of work:  exposed to loud noise or vibration"
"41","CL7D","Description of work:  required to work at heights"
"42","CL7E","Description of work:  required to work with chemicals"
"43","CL7F","Description of work:  exposed to other"
"44","CL8","Fetched water or collected firewood"
"45","CL9","Hours spent fetching water or collecting firewood"
"46","CL10A","Household chores:  shopping"
"47","CL10B","Household chores:  repairing equipment"
"48","CL10C","Household chores:  cooking or cleaning"
"49","CL10D","Household chores:  washing clothes"
"50","CL10E","Household chores:  caring for children"
"51","CL10F","Household chores:  caring for old or sick"
"52","CL10G","Household chores:  other"
"53","CL12","Number of hours"
"54","CD2","Child line number"
"55","CD3A","Took away privileges"
"56","CD3B","Explained why behaviour was wrong"
"57","CD3C","Shook child"
"58","CD3D","Shouted, yelled or screamed at child"
"59","CD3E","Gave child something else to do"
"60","CD3F","Spanked, hit or slapped child on bottom with bare hand"
"61","CD3G","Hit child on the bottom or elsewhere with belt, brush, stick, etc."
"62","CD3H","Called child dumb, lazy or another name"
"63","CD3I","Hit or slapped child on the face, head or ears"
"64","CD3J","Hit or slapped child on the hand, arm or leg"
"65","CD3K","Beat child up as hard as one could"
"66","CD4","Child needs to be physically punished to be brought up properly"
"67","HC1A","Religion of household head"
"68","HC1B","Mother tongue of household head"
"69","HC1C","Ethnic group of household head"
"70","HC2","Number of rooms used for sleeping"
"71","HC3","Main material of floor"
"72","HC4","Main material of roof"
"73","HC5","Main material of exterior wall"
"74","HC6","Type of fuel using for cooking"
"75","HC7","Cooking location"
"76","HC8A","Electricity"
"77","HC8B","Radio"
"78","HC8C","Television"
"79","HC8D","Non-mobile phone"
"80","HC8E","Refrigerator"
"81","HC8F","Improved stove"
"82","HC8G","Table"
"83","HC8H","Chair"
"84","HC8I","Bed/Cot"
"85","HC8J","Sofa"
"86","HC8K","Wardrobe"
"87","HC8L","Computer - Desktop"
"88","HC8M","Wall clock"
"89","HC8N","Electric fan"
"90","HC8O","Dhiki/Janto"
"91","HC8P","Microwave oven"
"92","HC8Q","Washing machine"
"93","HC9A","Watch"
"94","HC9B","Mobile telephone"
"95","HC9C","Bicycle / rikshaw"
"96","HC9D","Motorcycle or scooter"
"97","HC9E","Animal-drawn cart"
"98","HC9F","Car or truck"
"99","HC9G","Boat"
"100","HC9H","Laptop computer"
"101","HC10","Household owns the dwelling"
"102","HC11","Any household member own land that can be used for agriculture"
"103","HC12","Agricultural Land (Ropani Unit)"
"104","HC12RR","Ropani"
"105","HC12RA","Aana"
"106","HC12RP","Paisa"
"107","HC12BU","Agricultural Land (Bigha Unit)"
"108","HC12BB","Bigha"
"109","HC12BK","Katha"
"110","HC12BD","Dhur"
"111","HC12A","Agricultural Land (Hectare)"
"112","HC13","Household own any animals"
"113","HC14A","Milk cows or bulls"
"114","HC14B","Horses, donkeys, or mules"
"115","HC14C","Goats"
"116","HC14D","Sheep"
"117","HC14E","Chickens /Ducks/Pigeon"
"118","HC14F","Pigs/Swine"
"119","HC14G","Yak, Nak or Chauri"
"120","HC14H","Buffaloes"
"121","HC15","Any household member own bank account"
"122","WS1","Main source of drinking water"
"123","WS2","Main source of water used for other purposes (if bottled water used for drinking"
"124","WS3","Location of the water source"
"125","WS4","Time (in minutes) to get water and come back"
"126","WS5","Person collecting water"
"127","WS6","Treat water to make safer for drinking"
"128","WS7A","Water treatment: Boil"
"129","WS7B","Water treatment: Add bleach/chlorine"
"130","WS7C","Water treatment: Strain it through a cloth"
"131","WS7D","Water treatment: Use water filter"
"132","WS7E","Water treatment: Solar disinfection"
"133","WS7F","Water treatment: Let it stand and settle"
"134","WS7X","Water treatment: Other"
"135","WS7Z","Water treatment: DK"
"136","WS7BB","Water coming from the pipe or tap for at least one hour a day"
"137","WS8","Type of toilet facility"
"138","WS9","Toilet facility shared"
"139","WS10","Toilet shared with other household or with general public"
"140","WS11","Households using this toilet facility"
"141","HW0A","Wash hands: Before eating"
"142","HW0B","Wash hands: After eating"
"143","HW0C","Wash hands: Before praying"
"144","HW0D","Wash hands: Before breast feeding or feeding a child"
"145","HW0E","Wash hands: Before cooking"
"146","HW0F","Wash hands: After defecation/urination"
"147","HW0G","Wash hands: Changing child's nappy"
"148","HW0H","Wash hands: When the hands are dirty"
"149","HW0I","Wash hands: After cleaning toilet or potty"
"150","HW0J","Wash hands: After finishing work"
"151","HW0X","Wash hands: Other"
"152","HW0Z","Wash hands: Don't know"
"153","HW1","Place where household members most often wash their hands"
"154","HW2","Water available at the place for handwashing"
"155","HW2A","Distance of the handwashing place"
"156","HW3A","Soap or detergent present at place of handwashing"
"157","HW3BA","Bar soap"
"158","HW3BB","Detergent (Powder / Liquid / Paste)"
"159","HW3BC","Liquid soap"
"160","HW3BD","Ash / Mud / Sand"
"161","HW4","Soap/other material available for washing hands"
"162","HW5A","Soap/other material available for washing hands"
"163","HW5BA","Bar soap"
"164","HW5BB","Detergent (Powder / Liquid / Paste)"
"165","HW5BC","Liquid soap"
"166","HW5BD","Ash / Mud / Sand"
"167","SI1","Salt iodization test outcome"
"168","SI2","Observation of salt packet"
"169","SI3","Type of salt"
"170","measurer_id","Measurers's number"
"171","WQ4D","Day of water quality test"
"172","WQ4M","Month of water quality test"
"173","WQ4Y","Year of water quality test"
"174","WQ4A","Household selected for source water testing"
"175","HH_selected_blank","Household selected for blank water testing"
"176","WQ5","Result of water quality testing"
"177","HH_water_sample_provided","Permission to get a glass of drinking water which would be given to a child"
"178","observe_HH_sample_collection","Observation on where the water was collected from"
"179","source_HH_sample","Source of drinking water sample"
"180","EC_HH_tst_conducted","Bacterial test conducted on household water sample"
"181","permission_water_sample_SC","Permission to get drinking water sample from source"
"182","EC_SC_tst_conducted","Bacterial test conducted on source water sample"
"183","EC_BK_tst_conducted","Blank test for E-coli conducted"
"184","WQ15D","Day of water quality test results"
"185","WQ15M","Month of water quality test results"
"186","WQ15Y","Year of water quality test results"
"187","TC_001_H","Red colonies in 1 ml household water sample"
"188","EC_001_H","Blue colonies in 1 ml household water sample"
"189","TC_100_H","Red colonies in 100 ml household water sample"
"190","EC_100_H","Blue colonies in 100 ml household water sample"
"191","TC_001_S","Red colonies in 1 ml source water sample"
"192","EC_001_S","Blue colonies in 1 ml source water sample"
"193","TC_100_S","Red colonies in 100 ml source water sample"
"194","EC_100_S","Blue colonies in 100 ml source water sample"
"195","TC_001_B","Red colonies in 1 ml blank water sample"
"196","EC_001_B","Blue colonies in 1 ml blank water sample"
"197","TC_100_B","Red colonies in 100 ml blank water sample"
"198","EC_100_B","Blue colonies in 100 ml blank water sample"
"199","hhsex","Sex of household head"
"200","helevel","Education of household head"
"201","HHWEIGHT","Household sample weight"
"202","ECWEIGHT","Drinking water quality (E-coli) testing weight"
"203","WSCORE","Combined wealth score"
"204","windex5","Wealth index quintile"
"205","WSCOREU","Urban wealth score"
"206","WINDEX5U","Urban wealth index quintile"
"207","WSCORER","Rural wealth score"
"208","WINDEX5R","Rural wealth index quintile"
"209","PSU","Primary sampling unit"
"210","STRATUM","Stratum"
"211","CA15","What was done to dispose of the stools"
"212","ID","NULL"
"213","stratum","group(area_type region)"
"214","wat_class","Main water source type"
"215","wat_imp","Main water source improved"
"216","source_sample_class","Source of sample type"
"217","accessible","NULL"
"218","accessible_cat","NULL"
"219","available","NULL"
"220","storage","RECODE of observe_HH_sample_collection (Observation on where the water was colle"
"221","treat_any","NULL"
"222","treat_boil","NULL"
"223","treat_chlorine","NULL"
"224","treat_filter","NULL"
"225","san_imp","RECODE of WS8 (Type of toilet facility)"
"226","san_cat","RECODE of WS8 (Type of toilet facility)"
"227","san_shared","NULL"
"228","soap","NULL"
"229","hwws","NULL"
"230","animals","NULL"
"231","floor","NULL"
"232","hhsize5","Household size"
"233","windex3","3 quantiles of WSCORE "
"234","education","Education of household head"
"235","childfaeces","RECODE of CA15 (What was done to dispose of the stools)"
"236","EC_result_H","Is an E. coli test result recorded"
"237","EC_result_H100","Is an E. coli test result recorded"
"238","EC_risk_H_1","Low risk: E. coli < 1 cfu/100 mL"
"239","EC_risk_H_2","Moderate risk: E. coli 1-10 cfu/100 mL"
"240","EC_risk_H_3","High risk: E. coli 11-100 cfu/100 mL"
"241","EC_risk_H_4","Very high risk: E. coli >100 cfu/100 mL"
"242","temp","NULL"
"243","EC_result_S","NULL"
"244","EC_result_S100","NULL"
"245","EC_risk_S_1","Low risk: E. coli < 1 cfu/100 mL"
"246","EC_risk_S_2","Moderate risk: E. coli 1-10 cfu/100 mL"
"247","EC_risk_S_3","High risk: E. coli 11-100 cfu/100 mL"
"248","EC_risk_S_4","Very high risk: E. coli >100 cfu/100 mL"
"249","flagA_H","NULL"
"250","flagB_H","NULL"
"251","flagC_H","NULL"
"252","flagBC_H","NULL"
"253","flagABC_H","NULL"
"254","flagA_S","NULL"
"255","flagB_S","NULL"
"256","flagC_S","NULL"
"257","flagBC_S","NULL"
"258","flagABC_S","NULL"
"259","ecpopweight_H","NULL"
"260","ecpopweight_S","NULL"
"261","popweight","NULL"
