"","name","label"
"1","clust_num","Cluster number"
"2","HH_num","Household number"
"3","childLN","Child's line number"
"4","UF4","Mother / Caretaker's line number"
"5","BD2","Child ever been breastfed"
"6","BD3","Child still being breastfed"
"7","CA1","Child had diarrhoea in last 2 weeks"
"8","CA14","Child ill with fever in last 2 weeks"
"9","CA16","Child ill with cough in last 2 weeks"
"10","CA17","Difficulty breathing during illness with cough"
"11","CA18","Symptoms due to problem in chest or blocked nose"
"12","CA20","Sought advice or treatment for illness"
"13","HL4","Sex"
"14","CAGED","Age (in days)"
"15","HAZ2","Height for age z-score WHO"
"16","WAZ2","Weight for age z-score WHO"
"17","WHZ2","Weight for height z-score WHO"
"18","HAZFLAG","Height for age flag WHO"
"19","WAZFLAG","Weight for age flag WHO"
"20","WHZFLAG","Weight for height flag WHO"
"21","melevel","Mother's education"
"22","HH3","Interviewer number"
"23","HH4","Supervisor number"
"24","HH5D","Day of interview (Shamsi calendar)"
"25","HH5M","Month of interview (Shamsi calendar)"
"26","HH5Y","Year of interview (Shamsi calendar)"
"27","HH5D_G","Day of interview (Gregorian calendar)"
"28","HH5M_G","Month of interview (Gregorian calendar)"
"29","HH5Y_G","Year of interview (Gregorian calendar)"
"30","area_type","Area"
"31","region","Province"
"32","HH8","HH selected for Questionnaire for Men"
"33","HH_selected_household","HH selected for Water Quality Testing"
"34","HH_selected_blank","HH selected for Blank Testing"
"35","HH11H","Start of interview - Hour"
"36","HH11M","Start of interview - Minutes"
"37","HH12","Consent"
"38","HH46","Result of HH interview"
"39","HH13H","End of interview - Hour"
"40","HH13M","End of interview - Minutes"
"41","HH14","Language of the Questionnaire"
"42","HH15","Language of the Interview"
"43","HH16","Native language of the Respondent"
"44","HH17","Translator used"
"45","HH26A","Rank number of the selected child"
"46","HH26B","Child line number"
"47","HH26C","Child's age"
"48","HH33X.01","Roster to check the consent for interview girls 15-17"
"49","HH33X.02","Roster to check the consent for interview girls 15-17"
"50","HH33X.03","Roster to check the consent for interview girls 15-17"
"51","HH33X.04","Roster to check the consent for interview girls 15-17"
"52","HH33X.05","Roster to check the consent for interview girls 15-17"
"53","HH33X.06","Roster to check the consent for interview girls 15-17"
"54","HH33X.07","Roster to check the consent for interview girls 15-17"
"55","HH33X.08","Roster to check the consent for interview girls 15-17"
"56","HH33X.09","Roster to check the consent for interview girls 15-17"
"57","HH33X.10","Roster to check the consent for interview girls 15-17"
"58","HH33X.11","Roster to check the consent for interview girls 15-17"
"59","HH33X.12","Roster to check the consent for interview girls 15-17"
"60","HH33X.13","Roster to check the consent for interview girls 15-17"
"61","HH33X.14","Roster to check the consent for interview girls 15-17"
"62","HH33X.15","Roster to check the consent for interview girls 15-17"
"63","HH33X.16","Roster to check the consent for interview girls 15-17"
"64","HH33X.17","Roster to check the consent for interview girls 15-17"
"65","HH33X.18","Roster to check the consent for interview girls 15-17"
"66","HH33X.19","Roster to check the consent for interview girls 15-17"
"67","HH33X.20","Roster to check the consent for interview girls 15-17"
"68","HH33X.21","Roster to check the consent for interview girls 15-17"
"69","HH33X.22","Roster to check the consent for interview girls 15-17"
"70","HH33X.23","Roster to check the consent for interview girls 15-17"
"71","HH33X.24","Roster to check the consent for interview girls 15-17"
"72","HH33X.25","Roster to check the consent for interview girls 15-17"
"73","HH33X.26","Roster to check the consent for interview girls 15-17"
"74","HH33X.27","Roster to check the consent for interview girls 15-17"
"75","HH33X.28","Roster to check the consent for interview girls 15-17"
"76","HH33X.29","Roster to check the consent for interview girls 15-17"
"77","HH33X.30","Roster to check the consent for interview girls 15-17"
"78","HH33X.31","Roster to check the consent for interview girls 15-17"
"79","HH33X.32","Roster to check the consent for interview girls 15-17"
"80","HH33X.33","Roster to check the consent for interview girls 15-17"
"81","HH33X.34","Roster to check the consent for interview girls 15-17"
"82","HH33X.35","Roster to check the consent for interview girls 15-17"
"83","HH33X.36","Roster to check the consent for interview girls 15-17"
"84","HH33X.37","Roster to check the consent for interview girls 15-17"
"85","HH33X.38","Roster to check the consent for interview girls 15-17"
"86","HH33X.39","Roster to check the consent for interview girls 15-17"
"87","HH33X.40","Roster to check the consent for interview girls 15-17"
"88","HH33X.41","Roster to check the consent for interview girls 15-17"
"89","HH33X.42","Roster to check the consent for interview girls 15-17"
"90","HH33X.43","Roster to check the consent for interview girls 15-17"
"91","HH33X.44","Roster to check the consent for interview girls 15-17"
"92","HH33X.45","Roster to check the consent for interview girls 15-17"
"93","HH33X.46","Roster to check the consent for interview girls 15-17"
"94","HH33X.47","Roster to check the consent for interview girls 15-17"
"95","HH33X.48","Roster to check the consent for interview girls 15-17"
"96","HH33X.49","Roster to check the consent for interview girls 15-17"
"97","HH33X.50","Roster to check the consent for interview girls 15-17"
"98","HH33","Consent for interview girls 15-17"
"99","HH39X.01","Roster to check the consent for interview boys 15-17"
"100","HH39X.02","Roster to check the consent for interview boys 15-17"
"101","HH39X.03","Roster to check the consent for interview boys 15-17"
"102","HH39X.04","Roster to check the consent for interview boys 15-17"
"103","HH39X.05","Roster to check the consent for interview boys 15-17"
"104","HH39X.06","Roster to check the consent for interview boys 15-17"
"105","HH39X.07","Roster to check the consent for interview boys 15-17"
"106","HH39X.08","Roster to check the consent for interview boys 15-17"
"107","HH39X.09","Roster to check the consent for interview boys 15-17"
"108","HH39X.10","Roster to check the consent for interview boys 15-17"
"109","HH39X.11","Roster to check the consent for interview boys 15-17"
"110","HH39X.12","Roster to check the consent for interview boys 15-17"
"111","HH39X.13","Roster to check the consent for interview boys 15-17"
"112","HH39X.14","Roster to check the consent for interview boys 15-17"
"113","HH39X.15","Roster to check the consent for interview boys 15-17"
"114","HH39X.16","Roster to check the consent for interview boys 15-17"
"115","HH39X.17","Roster to check the consent for interview boys 15-17"
"116","HH39X.18","Roster to check the consent for interview boys 15-17"
"117","HH39X.19","Roster to check the consent for interview boys 15-17"
"118","HH39X.20","Roster to check the consent for interview boys 15-17"
"119","HH39X.21","Roster to check the consent for interview boys 15-17"
"120","HH39X.22","Roster to check the consent for interview boys 15-17"
"121","HH39X.23","Roster to check the consent for interview boys 15-17"
"122","HH39X.24","Roster to check the consent for interview boys 15-17"
"123","HH39X.25","Roster to check the consent for interview boys 15-17"
"124","HH39X.26","Roster to check the consent for interview boys 15-17"
"125","HH39X.27","Roster to check the consent for interview boys 15-17"
"126","HH39X.28","Roster to check the consent for interview boys 15-17"
"127","HH39X.29","Roster to check the consent for interview boys 15-17"
"128","HH39X.30","Roster to check the consent for interview boys 15-17"
"129","HH39X.31","Roster to check the consent for interview boys 15-17"
"130","HH39X.32","Roster to check the consent for interview boys 15-17"
"131","HH39X.33","Roster to check the consent for interview boys 15-17"
"132","HH39X.34","Roster to check the consent for interview boys 15-17"
"133","HH39X.35","Roster to check the consent for interview boys 15-17"
"134","HH39X.36","Roster to check the consent for interview boys 15-17"
"135","HH39X.37","Roster to check the consent for interview boys 15-17"
"136","HH39X.38","Roster to check the consent for interview boys 15-17"
"137","HH39X.39","Roster to check the consent for interview boys 15-17"
"138","HH39X.40","Roster to check the consent for interview boys 15-17"
"139","HH39X.41","Roster to check the consent for interview boys 15-17"
"140","HH39X.42","Roster to check the consent for interview boys 15-17"
"141","HH39X.43","Roster to check the consent for interview boys 15-17"
"142","HH39X.44","Roster to check the consent for interview boys 15-17"
"143","HH39X.45","Roster to check the consent for interview boys 15-17"
"144","HH39X.46","Roster to check the consent for interview boys 15-17"
"145","HH39X.47","Roster to check the consent for interview boys 15-17"
"146","HH39X.48","Roster to check the consent for interview boys 15-17"
"147","HH39X.49","Roster to check the consent for interview boys 15-17"
"148","HH39X.50","Roster to check the consent for interview boys 15-17"
"149","HH39","Consent for interview boys 15-17"
"150","HH47","Respondent to HH questionnaire"
"151","HH48","Number of HH members"
"152","HH49","Number of women 15-49 years"
"153","HH50","Number of men 15-49 years [If household is selected for Questionnaire for Men]"
"154","HH51","Number of children under age 5"
"155","HH52","Number of children age 5-17"
"156","HH53","Number of woman' questionnaires completed"
"157","HH54","Number of man's questionnaires completed [If household is selected for Questionnaire for Men]"
"158","HH55","Number of under - 5 questionnaires completed"
"159","HH56","Number of CF questionnaires completed (age 5-17)"
"160","INTROHL","Introduction HH Listing"
"161","HHAUX","Other household members"
"162","HHFIN","Finish"
"163","HC1B","Language of household head"
"164","HC3","Number of rooms used for sleeping"
"165","HC4","Main material of floor"
"166","HC5","Main material of roof"
"167","HC6","Main material of exterior wall"
"168","HC7A","Household have: Fixed telephone line"
"169","HC7B","Household have: Radio"
"170","HC7C","Household have: Bed"
"171","HC7D","Household have: Sofa"
"172","HC7E","Household have: Sewing Machine (not electric)"
"173","HC7F","Household have: Cupboard"
"174","HC7G","Household have: A Mattress"
"175","HC7H","Household have: Carpet"
"176","HC7I","Household have: Blanket / Quilt"
"177","HC7J","Household have: Gas Balloon"
"178","HC7K","Household have: Takht (Sitting platform like wooden bed)"
"179","HC7L","Household have: Dinning table and chairs"
"180","HC7M","Household have: Storage Trunk/Wooden Chest"
"181","HC8","Household have electricity"
"182","HC9A","Household have: Television"
"183","HC9B","Household have: Refrigerator"
"184","HC9C","Household have: Boiler (hot water heater)"
"185","HC9D","Household have: An electric Iron"
"186","HC9E","Household have: A fan"
"187","HC9F","Household have: A washing machine"
"188","HC9G","Household have: Vacuum cleaner"
"189","HC9H","Household have: An air conditioner"
"190","HC9I","Household have: A Satellite dish"
"191","HC9J","Household have: Electric Heater"
"192","HC9K","Household have: Microwave / Oven"
"193","HC9L","Household have: Juicer / Blender"
"194","HC9M","Household have: Rechargeable Lamp"
"195","HC9N","Household have: Solar Panel"
"196","HC9O","Household have: Transformer / Stabilizer"
"197","HC9P","Household have: Generator"
"198","HC10A","Any member of household own: Wristwatch"
"199","HC10B","Any member of household own: Bicycle"
"200","HC10C","Any member of household own: Motorcycle or scooter"
"201","HC10D","Any member of household own: Animal-drawn cart"
"202","HC10E","Any member of household own: Car, truck or van"
"203","HC10F","Any member of household own: Rickshaw/Motorcycle-Rickshaw"
"204","HC10G","Any member of household own: Wheelbarrow"
"205","HC10H","Any member of household own: Tractor"
"206","HC11","Any member have a computer"
"207","HC12","Any member have a mobile telephone"
"208","HC12A","Is that mobile phone a smart phone"
"209","HC13","Internet access at home"
"210","HC14","Household owns the dwelling"
"211","HC15","Any household member own land that can be used for agriculture"
"212","HC16","Jirib of agricultural land members of household owns"
"213","HC17","Household own any animals"
"214","HC18A","Milk cows or bulls"
"215","HC18B","Other cattle"
"216","HC18C","Horses, donkeys or mules"
"217","HC18D","Goats"
"218","HC18E","Sheep"
"219","HC18F","Poultry"
"220","HC18H","Oxen, Yaks"
"221","HC18I","Camels"
"222","HC19","Any household member own bank account"
"223","WS1","Main source of drinking water"
"224","WS2","Main source of water used for other purposes (if bottled water used for drinking)"
"225","WS3","Location of the water source"
"226","WS4","Time (in minutes) to get water and come back"
"227","WS5","Person collecting water"
"228","WS6","Number of times person collected water in the last seven days"
"229","WS7","There been any time in the last month without sufficient water"
"230","WS8","Main reason without sufficient water"
"231","WS9","Treat water to make safer for drinking"
"232","WS10A","Water treatment: Boil"
"233","WS10B","Water treatment: Add bleach/chlorine"
"234","WS10C","Water treatment: Strain it through a cloth"
"235","WS10D","Water treatment: Use water filter"
"236","WS10E","Water treatment: Solar disinfection"
"237","WS10F","Water treatment: Let it stand and settle"
"238","WS10X","Water treatment: Other"
"239","WS10Z","Water treatment: DK"
"240","WS10NR","Water treatment: No response"
"241","WS11","Type of toilet facility"
"242","WS12","Pit latrine or septic tank ever been emptied"
"243","WS13","Place the contents were emptied"
"244","WS14","Location of the toilet faciltity"
"245","WS15","Toilet facility shared"
"246","WS16","Toilet shared with other household or with general public"
"247","WS17","Households using this toilet facility"
"248","HW1","Place where household members most often wash their hands"
"249","HW2","Water available at the place for handwashing"
"250","HW3","Soap or detergent present at place of handwashing"
"251","HW4","Usual place for handwashing"
"252","HW5","Soap/other material available for washing hands"
"253","HW6","Hand washing material shown"
"254","HW7A","Bar soap"
"255","HW7B","Detergent (Powder / Liquid / Paste)"
"256","HW7C","Ash / Mud / Sand"
"257","HW7NR","No response"
"258","hhsex","Sex of household head"
"259","HHAGE","Age of household head"
"260","hhweight","Household sample weight"
"261","wscore","Combined wealth score"
"262","windex5","Wealth index quintile"
"263","windex10","Wealth index decile"
"264","wscoreu","Urban wealth score"
"265","windex5u","Urban wealth index quintile"
"266","windex10u","Urban wealth index decile"
"267","wscorer","Rural wealth score"
"268","windex5r","Rural wealth index quintile"
"269","windex10r","Rural wealth index decile"
"270","helevel","Education of household head"
"271","PSU","Primary sampling unit"
"272","stratum","Stratum"
"273","HH5M_lab","Month of interview (Shamsi calendar)"
"274","area_type_lab","Area"
"275","region_lab","Province"
"276","HH8_lab","HH selected for Questionnaire for Men"
"277","HH_selected_household_lab","HH selected for Water Quality Testing"
"278","HH_selected_blank_lab","HH selected for Blank Testing"
"279","HH12_lab","Consent"
"280","HH46_lab","Result of HH interview"
"281","HH14_lab","Language of the Questionnaire"
"282","HH15_lab","Language of the Interview"
"283","HH16_lab","Native language of the Respondent"
"284","HH17_lab","Translator used"
"285","HH26B_lab","Child line number"
"286","HH33X.01_lab","Roster to check the consent for interview girls 15-17"
"287","HH33X.02_lab","Roster to check the consent for interview girls 15-17"
"288","HH33X.03_lab","Roster to check the consent for interview girls 15-17"
"289","HH33X.04_lab","Roster to check the consent for interview girls 15-17"
"290","HH33X.05_lab","Roster to check the consent for interview girls 15-17"
"291","HH33X.06_lab","Roster to check the consent for interview girls 15-17"
"292","HH33X.07_lab","Roster to check the consent for interview girls 15-17"
"293","HH33X.08_lab","Roster to check the consent for interview girls 15-17"
"294","HH33X.09_lab","Roster to check the consent for interview girls 15-17"
"295","HH33X.10_lab","Roster to check the consent for interview girls 15-17"
"296","HH33X.11_lab","Roster to check the consent for interview girls 15-17"
"297","HH33X.12_lab","Roster to check the consent for interview girls 15-17"
"298","HH33X.13_lab","Roster to check the consent for interview girls 15-17"
"299","HH33X.14_lab","Roster to check the consent for interview girls 15-17"
"300","HH33X.15_lab","Roster to check the consent for interview girls 15-17"
"301","HH33X.16_lab","Roster to check the consent for interview girls 15-17"
"302","HH33X.17_lab","Roster to check the consent for interview girls 15-17"
"303","HH33X.18_lab","Roster to check the consent for interview girls 15-17"
"304","HH33X.19_lab","Roster to check the consent for interview girls 15-17"
"305","HH33X.20_lab","Roster to check the consent for interview girls 15-17"
"306","HH33X.21_lab","Roster to check the consent for interview girls 15-17"
"307","HH33X.22_lab","Roster to check the consent for interview girls 15-17"
"308","HH33X.23_lab","Roster to check the consent for interview girls 15-17"
"309","HH33X.24_lab","Roster to check the consent for interview girls 15-17"
"310","HH33X.25_lab","Roster to check the consent for interview girls 15-17"
"311","HH33X.26_lab","Roster to check the consent for interview girls 15-17"
"312","HH33X.27_lab","Roster to check the consent for interview girls 15-17"
"313","HH33X.28_lab","Roster to check the consent for interview girls 15-17"
"314","HH33X.29_lab","Roster to check the consent for interview girls 15-17"
"315","HH33X.30_lab","Roster to check the consent for interview girls 15-17"
"316","HH33X.31_lab","Roster to check the consent for interview girls 15-17"
"317","HH33X.32_lab","Roster to check the consent for interview girls 15-17"
"318","HH33X.33_lab","Roster to check the consent for interview girls 15-17"
"319","HH33X.34_lab","Roster to check the consent for interview girls 15-17"
"320","HH33X.35_lab","Roster to check the consent for interview girls 15-17"
