"","name","label"
"1","clust_num","Cluster number"
"2","HH_num","Household number"
"3","childLN","Child's line number"
"4","UF4","Mother / Caretaker's line number"
"5","BD2","Child ever been breastfed"
"6","BD3","Child still being breastfed"
"7","CA1","Child had diarrhoea in last 2 weeks"
"8","CA14","Child ill with fever in last 2 weeks"
"9","CA16","Child ill with cough in last 2 weeks"
"10","CA17","Difficulty breathing during illness with cough"
"11","CA18","Symptoms due to problem in chest or blocked nose"
"12","CA20","Sought advice or treatment for illness"
"13","HL4","Sex"
"14","CAGED","Age in days"
"15","HAZ2","Height for age z-score WHO"
"16","WAZ2","Weight for age z-score WHO"
"17","WHZ2","Weight for height z-score WHO"
"18","HAZFLAG","Height for age flag WHO"
"19","WAZFLAG","Weight for age flag WHO"
"20","WHZFLAG","Weight for height flag WHO"
"21","melevel","Mother's education"
"22","HH3","Interviewer number"
"23","HH4","Supervisor number"
"24","HH5D","Day of interview"
"25","HH5M","Month of interview"
"26","HH5Y","Year of interview"
"27","area_type","Area"
"28","region","Region"
"29","HH8","HH selected for Questionnaire for Men"
"30","HH_selected_household","HH selected for Water Quality Testing"
"31","HH_selected_blank","HH selected for blank testing"
"32","HH11H","Start of interview - Hour"
"33","HH11M","Start of interview - Minutes"
"34","HH12","Consent"
"35","HH46","Result of HH interview"
"36","HH13H","End of interview - Hour"
"37","HH13M","End of interview - Minutes"
"38","HH14","Language of the Questionnaire"
"39","HH15","Language of the Interview"
"40","HH16","Native language of the Respondent"
"41","HH17","Translator used"
"42","HH26A","Rank number of the selected child"
"43","HH26B","Child line number"
"44","HH26C","Child's age"
"45","HH33","Consent for interview girls 15-17"
"46","HH39","Consent for interview boys 15-17"
"47","HH44","Consent for Water Quality Testing"
"48","HH47","Respondent to HH questionnaire"
"49","HH48","Number of HH members"
"50","HH49","Number of women 15 - 49 years"
"51","HH50","Number of men 15 - 49 years [If household is selected for Questionnaire for Men]"
"52","HH51","Number of children under age 5"
"53","HH52","Number of children age 5-17"
"54","HH53","Number of woman' questionnaires completed"
"55","HH54","Number of man' questionnaires completed [If household is selected for Questionnaire for Men]"
"56","HH50A","Number of men 15 - 49 years in interviewed households"
"57","HH55","Number of under - 5 questionnaires completed"
"58","HH56","Number of CF questionnaires completed (age 5-17)"
"59","INTROHL","Introduction HH Listing"
"60","HHAUX","Other household memebers"
"61","HHWQ","Water Quality prompt"
"62","HHFIN","Finish"
"63","HC3","Number of rooms used for sleeping"
"64","HC4","Main material of floor"
"65","HC5","Main material of roof"
"66","HC6","Main material of exterior wall"
"67","HC7A","Household have: Phone"
"68","HC7B","Household have: Radio"
"69","HC8","Household have electricity"
"70","HC9A","Household have: Television"
"71","HC9B","Household have: Refrigerator"
"72","HC9C","Household have: Refrigerator"
"73","HC9D","Household have: Refrigerator"
"74","HC9E","Household have: Refrigerator"
"75","HC9F","Household have: Refrigerator"
"76","HC10B","Any member of household own: Bicycle"
"77","HC10C","Any member of household own: Motorcycle or scooter"
"78","HC10D","Any member of household own: Motorcycle or scooter"
"79","HC10E","Any member of household own: Car, truck or van"
"80","HC10F","Any member of household own: Motorcycle or scooter"
"81","HC11","Any member have a computer"
"82","HC12","Any member have a mobile telephone"
"83","HC13","Internet access at home"
"84","HC14","Household owns the dwelling"
"85","HC15","Any household member own land that can be used for agriculture"
"86","HC16","Hectares of agricultural land members of household owns"
"87","HC17","Household own any animals"
"88","HC18A","Cattle, milk cows, or bulls"
"89","HC18B","Other cattle"
"90","HC18C","Horses, donkeys, or mules"
"91","HC18D","Goats"
"92","HC18E","Sheep"
"93","HC18F","Chickens"
"94","HC19","Any household member own bank account"
"95","ST2.1","Aware of (name of programme)"
"96","ST2.2","Aware of (name of programme)"
"97","ST2.3","Aware of (name of programme)"
"98","ST2.4","Aware of (name of programme)"
"99","ST2.5","Aware of (name of programme)"
"100","ST3.1","Received assistance through (name of programme)"
"101","ST3.2","Received assistance through (name of programme)"
"102","ST3.3","Received assistance through (name of programme)"
"103","ST3.4","Received assistance through (name of programme)"
"104","ST3.5","Received assistance through (name of programme)"
"105","ST4U.1","Last time assistance was received (unit)"
"106","ST4U.2","Last time assistance was received (unit)"
"107","ST4U.3","Last time assistance was received (unit)"
"108","ST4U.4","Last time assistance was received (unit)"
"109","ST4U.5","Last time assistance was received (unit)"
"110","ST4N.1","Last time assistance was received (number)"
"111","ST4N.2","Last time assistance was received (number)"
"112","ST4N.3","Last time assistance was received (number)"
"113","ST4N.4","Last time assistance was received (number)"
"114","ST4N.5","Last time assistance was received (number)"
"115","EU1","Type of cookstove mainly used for cooking"
"116","EU2","Cookstove have a chimney"
"117","EU3","Cookstove have a fan"
"118","EU4","Type of energy source for cookstove"
"119","EU5","Place for cooking"
"120","EU6","Type of space heating in household"
"121","EU7","Space heater have a chimney"
"122","EU8","Type of energy source for heater"
"123","EU9","Type of lighting in household"
"124","WS1","Main source of drinking water"
"125","WS2","Main source of water used for other purposes (if bottled water used for drinking)"
"126","WS3","Location of the water source"
"127","WS4","Time (in minutes) to get water and come back"
"128","WS5","Person collecting water"
"129","WS6","Number of times person collected water in the last seven days"
"130","WS7","There been any time in the last month without sufficient water"
"131","WS8","Main reason without sufficient water"
"132","WS9","Treat water to make safer for drinking"
"133","WS10A","Water treatment: Boil"
"134","WS10B","Water treatment: Add bleach/chlorine"
"135","WS10C","Water treatment: Strain it through a cloth"
"136","WS10D","Water treatment: Use water filter"
"137","WS10E","Water treatment: Solar disinfection"
"138","WS10F","Water treatment: Let it stand and settle"
"139","WS10X","Water treatment: Other"
"140","WS10Z","Water treatment: DK"
"141","WS10NR","Water treatment: Missing"
"142","WS11","Type of toilet facility"
"143","WS12","Pit latrine or septic tank ever been emptied"
"144","WS13","Place the contents were emptied"
"145","WS14","Location of the toilet faciltity"
"146","WS15","ws15"
"147","WS16","Toilet shared with other household or with general public"
"148","WS17","Households using this toilet facility"
"149","HW1","Place where household members most often wash their hands"
"150","HW2","Water available at the place for handwashing"
"151","HW3","Soap or detergent present at place of handwashing"
"152","HW4","Usual place for handwashing"
"153","HW5","Soap/other material available for washing hands"
"154","HW6","Hand washing material shown"
"155","HW7A","Bar soap"
"156","HW7B","Detergent (Powder / Liquid / Paste)"
"157","HW7C","Ash / Mud / Sand"
"158","HW7NR","Missing"
"159","WQ1","Cluster number"
"160","WQ2","Household number"
"161","measurer_id","Tester’s number"
"162","WQ4","Supervisor's number"
"163","WQ5D","Day of interview"
"164","WQ5M","Month of interview"
"165","WQ5Y","Year of interview"
"166","WQ6","HH selected for blank testing"
"167","WQ8","Consent for water testing"
"168","WQ31","Result of water quality testing"
"169","WQ10H","Start of water quality test - Hour"
"170","WQ10M","Start of water quality test - Minutes"
"171","WQ23H","End of water quality test - Hour"
"172","WQ23M","End of water quality test - Minutes"
"173","HH_water_sample_provided","A glass of water that you would give to a child to drink was provided"
"174","observe_HH_sample_collection","Water was collected from the source"
"175","WQ14","Done anything to the water to make it safer to drink"
"176","WQ15A","Water treatment: Boil"
"177","WQ15B","Water treatment: Add bleach/chlorine"
"178","WQ15C","Water treatment: Strain it through a cloth"
"179","WQ15D","Water treatment: Use water filter"
"180","WQ15E","Water treatment: Solar disinfection"
"181","WQ15F","Water treatment: Let it stand and settle"
"182","WQ15X","Water treatment: Other"
"183","WQ15Z","Water treatment: DK"
"184","WQ15NR","Water treatment: Missing"
"185","WQ16","Was the glass water from the main source"
"186","source_HH_sample","Source of water where the glass of water was collected"
"187","permission_water_sample_SC","Main source of water was shown"
"188","EC_SC_tst_conducted","Source water sample collected"
"189","WQ20","HH selected for blank testing"
"190","WQ21","Blank water test available"
"191","WQ24D","Day of interview"
"192","WQ24M","Month of interview"
"193","WQ24Y","Year of interview"
"194","WQ25H","End of water quality test - Hour"
"195","WQ25M","End of water quality test - Minutes"
"196","EC_100_H","Household water test (100ml)"
"197","EC_100_S","Source water test (100ml)"
"198","EC_100_B","Blank water test (100ml)"
"199","hhsex","Sex of household head"
"200","HHAGE","Age of household head"
"201","wqhweight","Water quality household sample weight"
"202","wqsweight","Water quality Source sample weight"
"203","hhweight","Household sample weight"
"204","helevel","Education of household head"
"205","wscore","Combined wealth score"
"206","windex5","Wealth index quintile"
"207","wscoreu","Urban wealth score"
"208","windex5u","Urban wealth index quintile"
"209","wscorer","Rural wealth score"
"210","windex5r","Rural wealth index quintile"
"211","PSU","Primary sampling unit"
"212","stratum","Stratum"
"213","area_type_lab","Area"
"214","region_lab","Region"
"215","HH8_lab","HH selected for Questionnaire for Men"
"216","HH_selected_household_lab","HH selected for Water Quality Testing"
"217","HH_selected_blank_lab","HH selected for blank testing"
"218","HH12_lab","Consent"
"219","HH46_lab","Result of HH interview"
"220","HH14_lab","Language of the Questionnaire"
"221","HH15_lab","Language of the Interview"
"222","HH16_lab","Native language of the Respondent"
"223","HH17_lab","Translator used"
"224","HH33_lab","Consent for interview girls 15-17"
"225","HH39_lab","Consent for interview boys 15-17"
"226","HH44_lab","Consent for Water Quality Testing"
"227","INTROHL_lab","Introduction HH Listing"
"228","HHAUX_lab","Other household memebers"
"229","HHWQ_lab","Water Quality prompt"
"230","HHFIN_lab","Finish"
"231","HC3_lab","Number of rooms used for sleeping"
"232","HC4_lab","Main material of floor"
"233","HC5_lab","Main material of roof"
"234","HC6_lab","Main material of exterior wall"
"235","HC7A_lab","Household have: Phone"
"236","HC7B_lab","Household have: Radio"
"237","HC8_lab","Household have electricity"
"238","HC9A_lab","Household have: Television"
"239","HC9B_lab","Household have: Refrigerator"
"240","HC9C_lab","Household have: Refrigerator"
"241","HC9D_lab","Household have: Refrigerator"
"242","HC9E_lab","Household have: Refrigerator"
"243","HC9F_lab","Household have: Refrigerator"
"244","HC10B_lab","Any member of household own: Bicycle"
"245","HC10C_lab","Any member of household own: Motorcycle or scooter"
"246","HC10D_lab","Any member of household own: Motorcycle or scooter"
"247","HC10E_lab","Any member of household own: Car, truck or van"
"248","HC10F_lab","Any member of household own: Motorcycle or scooter"
"249","HC11_lab","Any member have a computer"
"250","HC12_lab","Any member have a mobile telephone"
"251","HC13_lab","Internet access at home"
"252","HC14_lab","Household owns the dwelling"
"253","HC15_lab","Any household member own land that can be used for agriculture"
"254","HC16_lab","Hectares of agricultural land members of household owns"
"255","HC17_lab","Household own any animals"
"256","HC18A_lab","Cattle, milk cows, or bulls"
"257","HC18B_lab","Other cattle"
"258","HC18C_lab","Horses, donkeys, or mules"
"259","HC18D_lab","Goats"
"260","HC18E_lab","Sheep"
"261","HC18F_lab","Chickens"
"262","HC19_lab","Any household member own bank account"
"263","ST2.1_lab","Aware of (name of programme)"
"264","ST2.2_lab","Aware of (name of programme)"
"265","ST2.3_lab","Aware of (name of programme)"
"266","ST2.4_lab","Aware of (name of programme)"
"267","ST2.5_lab","Aware of (name of programme)"
"268","ST3.1_lab","Received assistance through (name of programme)"
"269","ST3.2_lab","Received assistance through (name of programme)"
"270","ST3.3_lab","Received assistance through (name of programme)"
"271","ST3.4_lab","Received assistance through (name of programme)"
"272","ST3.5_lab","Received assistance through (name of programme)"
"273","ST4U.1_lab","Last time assistance was received (unit)"
"274","ST4U.2_lab","Last time assistance was received (unit)"
"275","ST4U.3_lab","Last time assistance was received (unit)"
"276","ST4U.4_lab","Last time assistance was received (unit)"
"277","ST4U.5_lab","Last time assistance was received (unit)"
"278","ST4N.1_lab","Last time assistance was received (number)"
"279","ST4N.2_lab","Last time assistance was received (number)"
"280","ST4N.3_lab","Last time assistance was received (number)"
"281","ST4N.4_lab","Last time assistance was received (number)"
"282","ST4N.5_lab","Last time assistance was received (number)"
"283","EU1_lab","Type of cookstove mainly used for cooking"
"284","EU2_lab","Cookstove have a chimney"
"285","EU3_lab","Cookstove have a fan"
"286","EU4_lab","Type of energy source for cookstove"
"287","EU5_lab","Place for cooking"
"288","EU6_lab","Type of space heating in household"
"289","EU7_lab","Space heater have a chimney"
"290","EU8_lab","Type of energy source for heater"
"291","EU9_lab","Type of lighting in household"
"292","WS1_lab","Main source of drinking water"
"293","WS2_lab","Main source of water used for other purposes (if bottled water used for drinking)"
"294","WS3_lab","Location of the water source"
"295","WS4_lab","Time (in minutes) to get water and come back"
"296","WS5_lab","Person collecting water"
"297","WS6_lab","Number of times person collected water in the last seven days"
"298","WS7_lab","There been any time in the last month without sufficient water"
"299","WS8_lab","Main reason without sufficient water"
"300","WS9_lab","Treat water to make safer for drinking"
"301","WS10A_lab","Water treatment: Boil"
"302","WS10B_lab","Water treatment: Add bleach/chlorine"
"303","WS10C_lab","Water treatment: Strain it through a cloth"
"304","WS10D_lab","Water treatment: Use water filter"
"305","WS10E_lab","Water treatment: Solar disinfection"
"306","WS10F_lab","Water treatment: Let it stand and settle"
"307","WS10X_lab","Water treatment: Other"
"308","WS10Z_lab","Water treatment: DK"
"309","WS10NR_lab","Water treatment: Missing"
"310","WS11_lab","Type of toilet facility"
"311","WS12_lab","Pit latrine or septic tank ever been emptied"
"312","WS13_lab","Place the contents were emptied"
"313","WS14_lab","Location of the toilet faciltity"
"314","WS15_lab","ws15"
"315","WS16_lab","Toilet shared with other household or with general public"
"316","WS17_lab","Households using this toilet facility"
"317","HW1_lab","Place where household members most often wash their hands"
"318","HW2_lab","Water available at the place for handwashing"
"319","HW3_lab","Soap or detergent present at place of handwashing"
"320","HW4_lab","Usual place for handwashing"
"321","HW5_lab","Soap/other material available for washing hands"
"322","HW6_lab","Hand washing material shown"
"323","HW7A_lab","Bar soap"
"324","HW7B_lab","Detergent (Powder / Liquid / Paste)"
"325","HW7C_lab","Ash / Mud / Sand"
"326","HW7NR_lab","Missing"
"327","WQ6_lab","HH selected for blank testing"
"328","WQ8_lab","Consent for water testing"
"329","WQ31_lab","Result of water quality testing"
"330","HH_water_sample_provided_lab","A glass of water that you would give to a child to drink was provided"
"331","observe_HH_sample_collection_lab","Water was collected from the source"
"332","WQ14_lab","Done anything to the water to make it safer to drink"
"333","WQ15A_lab","Water treatment: Boil"
"334","WQ15B_lab","Water treatment: Add bleach/chlorine"
"335","WQ15C_lab","Water treatment: Strain it through a cloth"
"336","WQ15D_lab","Water treatment: Use water filter"
"337","WQ15E_lab","Water treatment: Solar disinfection"
"338","WQ15F_lab","Water treatment: Let it stand and settle"
"339","WQ15X_lab","Water treatment: Other"
"340","WQ15Z_lab","Water treatment: DK"
"341","WQ15NR_lab","Water treatment: Missing"
"342","WQ16_lab","Was the glass water from the main source"
"343","source_HH_sample_lab","Source of water where the glass of water was collected"
"344","permission_water_sample_SC_lab","Main source of water was shown"
"345","EC_SC_tst_conducted_lab","Source water sample collected"
"346","WQ20_lab","HH selected for blank testing"
"347","WQ21_lab","Blank water test available"
"348","EC_100_H_lab","Household water test (100ml)"
"349","EC_100_S_lab","Source water test (100ml)"
"350","EC_100_B_lab","Blank water test (100ml)"
"351","hhsex_lab","Sex of household head"
"352","HHAGE_lab","Age of household head"
"353","helevel_lab","Education of household head"
"354","windex5_lab","Wealth index quintile"
"355","windex5u_lab","Urban wealth index quintile"
"356","windex5r_lab","Rural wealth index quintile"
"357","brthord","Birth order"
"358","mort","NULL"
"359","country","NULL"
