"","name","label"
"1","clust_num","Cluster number"
"2","HH_num","Household number"
"3","childLN","Child's line number"
"4","UF4","Mother / Caretaker's line number"
"5","BD2","Child ever been breastfed"
"6","BD3","Child still being breastfed"
"7","CA1","Child had diarrhoea in last 2 weeks"
"8","CA14","Child ill with fever in last 2 weeks"
"9","CA16","Child ill with cough in last 2 weeks"
"10","CA17","Difficulty breathing during illness with cough"
"11","CA18","Symptoms due to problem in chest or blocked nose"
"12","CA20","Sought advice or treatment for illness"
"13","HL4","Sex"
"14","CAGED","Age in days"
"15","HAZ2","Height for age z-score WHO"
"16","WAZ2","Weight for age z-score WHO"
"17","WHZ2","Weight for height z-score WHO"
"18","HAZFLAG","Height for age flag WHO"
"19","WAZFLAG","Weight for age flag WHO"
"20","WHZFLAG","Weight for height flag WHO"
"21","melevel","Mother's education"
"22","HH3","Interviewer number"
"23","HH4","Supervisor number"
"24","HH5D","Day of interview"
"25","HH5M","Month of interview"
"26","HH5Y","Year of interview"
"27","area_type","Area"
"28","region","District"
"29","HH8","HH selected for Questionnaire for Men"
"30","HH_selected_household","HH selected for Water Quality Testing"
"31","HH_selected_blank","HH selected for blank testing"
"32","HH11H","Start of interview - Hour"
"33","HH11M","Start of interview - Minutes"
"34","HH12","Consent"
"35","HH46","Result of HH interview"
"36","HH13H","End of interview - Hour"
"37","HH13M","End of interview - Minutes"
"38","HH14","Language of the questionnaire"
"39","HH15","Language of the interview"
"40","HH16","Native language of the respondent"
"41","HH17","Translator used"
"42","HH26A","Rank number of the selected child"
"43","HH26B","Child line number"
"44","HH26C","Child's age"
"45","HH33X.01","Roster to check the consent for interview girls 15-17"
"46","HH33X.02","Roster to check the consent for interview girls 15-17"
"47","HH33X.03","Roster to check the consent for interview girls 15-17"
"48","HH33X.04","Roster to check the consent for interview girls 15-17"
"49","HH33X.05","Roster to check the consent for interview girls 15-17"
"50","HH33X.06","Roster to check the consent for interview girls 15-17"
"51","HH33X.07","Roster to check the consent for interview girls 15-17"
"52","HH33X.08","Roster to check the consent for interview girls 15-17"
"53","HH33X.09","Roster to check the consent for interview girls 15-17"
"54","HH33X.10","Roster to check the consent for interview girls 15-17"
"55","HH33X.11","Roster to check the consent for interview girls 15-17"
"56","HH33X.12","Roster to check the consent for interview girls 15-17"
"57","HH33X.13","Roster to check the consent for interview girls 15-17"
"58","HH33X.14","Roster to check the consent for interview girls 15-17"
"59","HH33X.15","Roster to check the consent for interview girls 15-17"
"60","HH33X.16","Roster to check the consent for interview girls 15-17"
"61","HH33X.17","Roster to check the consent for interview girls 15-17"
"62","HH33X.18","Roster to check the consent for interview girls 15-17"
"63","HH33X.19","Roster to check the consent for interview girls 15-17"
"64","HH33X.20","Roster to check the consent for interview girls 15-17"
"65","HH33X.21","Roster to check the consent for interview girls 15-17"
"66","HH33X.22","Roster to check the consent for interview girls 15-17"
"67","HH33X.23","Roster to check the consent for interview girls 15-17"
"68","HH33X.24","Roster to check the consent for interview girls 15-17"
"69","HH33X.25","Roster to check the consent for interview girls 15-17"
"70","HH33X.26","Roster to check the consent for interview girls 15-17"
"71","HH33X.27","Roster to check the consent for interview girls 15-17"
"72","HH33X.28","Roster to check the consent for interview girls 15-17"
"73","HH33X.29","Roster to check the consent for interview girls 15-17"
"74","HH33X.30","Roster to check the consent for interview girls 15-17"
"75","HH33X.31","Roster to check the consent for interview girls 15-17"
"76","HH33X.32","Roster to check the consent for interview girls 15-17"
"77","HH33X.33","Roster to check the consent for interview girls 15-17"
"78","HH33X.34","Roster to check the consent for interview girls 15-17"
"79","HH33X.35","Roster to check the consent for interview girls 15-17"
"80","HH33X.36","Roster to check the consent for interview girls 15-17"
"81","HH33X.37","Roster to check the consent for interview girls 15-17"
"82","HH33X.38","Roster to check the consent for interview girls 15-17"
"83","HH33X.39","Roster to check the consent for interview girls 15-17"
"84","HH33X.40","Roster to check the consent for interview girls 15-17"
"85","HH33X.41","Roster to check the consent for interview girls 15-17"
"86","HH33X.42","Roster to check the consent for interview girls 15-17"
"87","HH33X.43","Roster to check the consent for interview girls 15-17"
"88","HH33X.44","Roster to check the consent for interview girls 15-17"
"89","HH33X.45","Roster to check the consent for interview girls 15-17"
"90","HH33X.46","Roster to check the consent for interview girls 15-17"
"91","HH33X.47","Roster to check the consent for interview girls 15-17"
"92","HH33X.48","Roster to check the consent for interview girls 15-17"
"93","HH33X.49","Roster to check the consent for interview girls 15-17"
"94","HH33X.50","Roster to check the consent for interview girls 15-17"
"95","HH33","Consent for interview girls 15-17"
"96","HH39X.01","Roster to check the consent for interview boys 15-17"
"97","HH39X.02","Roster to check the consent for interview boys 15-17"
"98","HH39X.03","Roster to check the consent for interview boys 15-17"
"99","HH39X.04","Roster to check the consent for interview boys 15-17"
"100","HH39X.05","Roster to check the consent for interview boys 15-17"
"101","HH39X.06","Roster to check the consent for interview boys 15-17"
"102","HH39X.07","Roster to check the consent for interview boys 15-17"
"103","HH39X.08","Roster to check the consent for interview boys 15-17"
"104","HH39X.09","Roster to check the consent for interview boys 15-17"
"105","HH39X.10","Roster to check the consent for interview boys 15-17"
"106","HH39X.11","Roster to check the consent for interview boys 15-17"
"107","HH39X.12","Roster to check the consent for interview boys 15-17"
"108","HH39X.13","Roster to check the consent for interview boys 15-17"
"109","HH39X.14","Roster to check the consent for interview boys 15-17"
"110","HH39X.15","Roster to check the consent for interview boys 15-17"
"111","HH39X.16","Roster to check the consent for interview boys 15-17"
"112","HH39X.17","Roster to check the consent for interview boys 15-17"
"113","HH39X.18","Roster to check the consent for interview boys 15-17"
"114","HH39X.19","Roster to check the consent for interview boys 15-17"
"115","HH39X.20","Roster to check the consent for interview boys 15-17"
"116","HH39X.21","Roster to check the consent for interview boys 15-17"
"117","HH39X.22","Roster to check the consent for interview boys 15-17"
"118","HH39X.23","Roster to check the consent for interview boys 15-17"
"119","HH39X.24","Roster to check the consent for interview boys 15-17"
"120","HH39X.25","Roster to check the consent for interview boys 15-17"
"121","HH39X.26","Roster to check the consent for interview boys 15-17"
"122","HH39X.27","Roster to check the consent for interview boys 15-17"
"123","HH39X.28","Roster to check the consent for interview boys 15-17"
"124","HH39X.29","Roster to check the consent for interview boys 15-17"
"125","HH39X.30","Roster to check the consent for interview boys 15-17"
"126","HH39X.31","Roster to check the consent for interview boys 15-17"
"127","HH39X.32","Roster to check the consent for interview boys 15-17"
"128","HH39X.33","Roster to check the consent for interview boys 15-17"
"129","HH39X.34","Roster to check the consent for interview boys 15-17"
"130","HH39X.35","Roster to check the consent for interview boys 15-17"
"131","HH39X.36","Roster to check the consent for interview boys 15-17"
"132","HH39X.37","Roster to check the consent for interview boys 15-17"
"133","HH39X.38","Roster to check the consent for interview boys 15-17"
"134","HH39X.39","Roster to check the consent for interview boys 15-17"
"135","HH39X.40","Roster to check the consent for interview boys 15-17"
"136","HH39X.41","Roster to check the consent for interview boys 15-17"
"137","HH39X.42","Roster to check the consent for interview boys 15-17"
"138","HH39X.43","Roster to check the consent for interview boys 15-17"
"139","HH39X.44","Roster to check the consent for interview boys 15-17"
"140","HH39X.45","Roster to check the consent for interview boys 15-17"
"141","HH39X.46","Roster to check the consent for interview boys 15-17"
"142","HH39X.47","Roster to check the consent for interview boys 15-17"
"143","HH39X.48","Roster to check the consent for interview boys 15-17"
"144","HH39X.49","Roster to check the consent for interview boys 15-17"
"145","HH39X.50","Roster to check the consent for interview boys 15-17"
"146","HH39","Consent for interview boys 15-17"
"147","HH44","Consent for Water Quality Testing"
"148","HH47","Respondent to HH questionnaire"
"149","HH48","Number of HH members"
"150","HH49","Number of women 15 - 49 years"
"151","HH50","Number of men 15 - 49 years"
"152","HH51","Number of children under age 5"
"153","HH52","Number of children age 5-17"
"154","INTROHL","Introduction HH Listing"
"155","HHAUX","Other household memebers"
"156","HHWQ","Water Quality prompt"
"157","HHFIN","Finish"
"158","HC1B","Language of household head"
"159","HC3","Number of rooms used for sleeping"
"160","HC4","Main material of floor"
"161","HC5","Main material of roof"
"162","HC6","Main material of exterior wall"
"163","HC7A","Household have: Fixed telephone line"
"164","HC7B","Household have: Radio"
"165","HC7C","Household have: Gas Heater"
"166","HC7D","Household have: Cooking Range"
"167","HC7E","Household have: Sewing Machine (without electric motor)"
"168","HC7F","Household have: An iron (Gas/ Coal)"
"169","HC7G","Household have: Bed"
"170","HC7H","Household have: Sofa"
"171","HC7I","Household have: Cupboard"
"172","HC7J","Household have: Wall Clock"
"173","HC8","Household have electricity"
"174","HC9A","Household have: Television"
"175","HC9B","Household have: Refrigerator"
"176","HC9C","Household have: Washing Machine/ Dryer"
"177","HC9D","Household have: Air Cooler/ Fan"
"178","HC9E","Household have: Microwave Oven"
"179","HC9F","Household have: Electric Iron"
"180","HC9G","Household have: Water Filter"
"181","HC9H","Household have: Donkey Pump/ Turbine"
"182","HC9I","Household have: Air conditioner"
"183","HC9J","Household have: Sewing Machine (with electirc motor)"
"184","HC10A","Any member of household own: Watch"
"185","HC10B","Any member of household own: Bicycle"
"186","HC10C","Any member of household own: Motorcycle or scooter"
"187","HC10D","Any member of household own: Animal-drawn cart"
"188","HC10E","Any member of household own: Car, truck or van"
"189","HC10F","Any member of household own: Boat with motor"
"190","HC10G","Any member of household own: Tractor Trolley"
"191","HC10H","Any member of household own: Autorickshaw/ Chingchi"
"192","HC11","Any member have a computer"
"193","HC12","Any member have a mobile telephone"
"194","HC13","Internet access at home"
"195","HC14","Household owns the dwelling"
"196","HC15","Any household member own land that can be used for agriculture"
"197","HC16","Hectares of agricultural land members of household owns"
"198","HC17","Household own any animals"
"199","HC18A","Milk cows, buffaloes or bulls"
"200","HC18B","Other cattle"
"201","HC18C","Horses, donkeys, camel or mules"
"202","HC18D","Goats"
"203","HC18E","Sheep"
"204","HC18F","Chickens"
"205","HC18H","Ducks/Turkey"
"206","HC19","Any household member own bank account"
"207","ST2.1","Aware of (name of programme)"
"208","ST2.2","Aware of (name of programme)"
"209","ST2.3","Aware of (name of programme)"
"210","ST2.4","Aware of (name of programme)"
"211","ST2.5","Aware of (name of programme)"
"212","ST2.6","Aware of (name of programme)"
"213","ST3.1","Received assistance through (name of programme)"
"214","ST3.2","Received assistance through (name of programme)"
"215","ST3.3","Received assistance through (name of programme)"
"216","ST3.4","Received assistance through (name of programme)"
"217","ST3.5","Received assistance through (name of programme)"
"218","ST3.6","Received assistance through (name of programme)"
"219","ST4U.1","Last time assistance was received (unit)"
"220","ST4U.2","Last time assistance was received (unit)"
"221","ST4U.3","Last time assistance was received (unit)"
"222","ST4U.4","Last time assistance was received (unit)"
"223","ST4U.5","Last time assistance was received (unit)"
"224","ST4U.6","Last time assistance was received (unit)"
"225","ST4N.1","Last time assistance was received (number)"
"226","ST4N.2","Last time assistance was received (number)"
"227","ST4N.3","Last time assistance was received (number)"
"228","ST4N.4","Last time assistance was received (number)"
"229","ST4N.5","Last time assistance was received (number)"
"230","ST4N.6","Last time assistance was received (number)"
"231","EU1","Type of cookstove mainly used for cooking"
"232","EU2","Cookstove have a chimney"
"233","EU3","Cookstove have a fan"
"234","EU4","Type of energy source for cookstove"
"235","EU5","Place for cooking"
"236","EU6","Type of space heating in household"
"237","EU7","Space heater have a chimney"
"238","EU8","Type of energy source for heater"
"239","EU9","Type of lighting in household"
"240","TN1","Household has mosquito nets"
"241","TN2","Number of mosquito nets"
"242","WS1","Main source of drinking water"
"243","WS2","Main source of water used for other purposes (if bottled water used for drinking)"
"244","WS3","Location of the water source"
"245","WS4","Time (in minutes) to get water and come back"
"246","WS5","Person collecting water"
"247","WS6","Number of times person collected water in the last seven days"
"248","WS7","There been any time in the last month without sufficient water"
"249","WS8","Main reason without sufficient water"
"250","WS9","Treat water to make safer for drinking"
"251","WS10A","Water treatment: Boil"
"252","WS10B","Water treatment: Add bleach/chlorine"
"253","WS10C","Water treatment: Strain it through a cloth"
"254","WS10D","Water treatment: Use water filter"
"255","WS10E","Water treatment: Solar disinfection"
"256","WS10F","Water treatment: Let it stand and settle"
"257","WS10X","Water treatment: Other"
"258","WS10Z","Water treatment: DK"
"259","WS10NR","Water treatment: Missing"
"260","WS11","Type of toilet facility"
"261","WS12","Pit latrine or septic tank ever been emptied"
"262","WS13","Place the contents were emptied"
"263","WS14","Location of the toilet faciltity"
"264","WS15","Toilet facility shared"
"265","WS16","Toilet shared with other household or with general public"
"266","WS17","Households using this toilet facility"
"267","HW1","Place where household members most often wash their hands"
"268","HW2","Water available at the place for handwashing"
"269","HW3","Soap or detergent present at place of handwashing"
"270","HW4","Usual place for handwashing"
"271","HW5","Soap or detergent available for washing hands"
"272","HW6","Hand washing material shown"
"273","HW7A","Bar soap"
"274","HW7B","Detergent (Powder / Liquid / Paste)"
"275","HW7C","Ash/Soil"
"276","HW7NR","Missing"
"277","SA1","Salt iodization test outcome"
"278","SA2","Salt iodization recheck test outcome"
"279","WQ1","Cluster number"
"280","WQ2","Household number"
"281","measurer_id","Measurer's number"
"282","WQ4","Supervisor's number"
"283","WQ5D","Day of interview"
"284","WQ5M","Month of interview"
"285","WQ5Y","Year of interview"
"286","WQ6","HH selected for blank testing"
"287","WQ8","Consent for water testing"
"288","WQ31","Result of water quality testing"
"289","WQ10H","Start of water quality test - Hour"
"290","WQ10M","Start of water quality test - Minutes"
"291","WQ22H","End of water quality test - Hour"
"292","WQ22M","End of water quality test - Minutes"
"293","HH_water_sample_provided","Glass of the water that members of your household usually drink"
"294","observe_HH_sample_collection","whether the water was collected directly from the source or from a separate storage container"
"295","WQ13","Have you labled sample"
"296","WQ14","Done anything to the water to make it safer to drink"
"297","WQ15A","Water treatment: Boil"
"298","WQ15B","Water treatment: Add bleach/chlorine"
"299","WQ15C","Water treatment: Strain it through a cloth"
"300","WQ15D","Water treatment: Use water filter"
"301","WQ15E","Water treatment: Solar disinfection"
"302","WQ15F","Water treatment: Let it stand and settle"
"303","WQ15X","Water treatment: Other"
"304","WQ15Z","Water treatment: DK"
"305","WQ15NR","Water treatment: Missing"
"306","source_HH_sample","Source of water where the glass of water was collected"
"307","permission_water_sample_SC","Main source of water was shown"
"308","EC_SC_tst_conducted","Source water sample collected"
"309","WQ20","HH selected for blank testing"
"310","WQ21","Blank water test available"
"311","WQ24D","Day of of recording test results"
"312","WQ24M","Month of of recording test results"
"313","WQ24Y","Year of of recording test results"
"314","EC_100_H","Household water test (100ml)"
"315","EC_100_S","Source water test (100ml)"
"316","EC_100_B","Blank water test (100ml)"
"317","WQ25M","End of water quality test - Hour"
"318","WQ25H","End of water quality test - Minutes"
"319","hhsex","Sex of household head"
"320","HHAGE","Age of household head"
"321","HH53","Number of woman' questionnaires completed"
"322","HH54","Number of man' questionnaires completed"
"323","HH50A","Number of men 15 - 49 years in interviewed households"
"324","HH55","Number of under - 5 questionnaires completed"
"325","HH56","Number of CF questionnaires completed (age 5-17)"
"326","stratum","Stratum"
"327","psu","Primary sample unit"
"328","division","Division"
"329","hh7r","Districts"
"330","helevel","Education of household head"
"331","wscore","Combined wealth score"
"332","windex5","Wealth index quintile"
"333","windex10","Wealth index decile"
"334","wscoreu","Urban wealth score"
"335","windex5u","Urban wealth index quintile"
"336","windex10u","Urban wealth index decile"
"337","wscorer","Rural wealth score"
"338","windex5r","Rural wealth index quintile"
"339","windex10r","Rural wealth index decile"
"340","hhweight","Household sample weight"
"341","wqhweight","Weight for household WQT"
"342","wqsweight","Weight for source WQT"
