"","name","label"
"1","clust_num","Numéro de grappe"
"2","HH_num","Numéro du ménage"
"3","UF4","Numero de ligne de la mã¨re / gardienne"
"4","BD2","Est-ce que (nom) a ete allaite ?"
"5","BD3","Est-ce que (nom) est encore allaite ?"
"6","CA1","Est-ce que (nom) a eu la diarrhee au cours des deux dernieres semaines ?"
"7","HL4","Sexe"
"8","CAGED","Âge en jours"
"9","HAZ2","Hauteur pour âge z-score oms"
"10","WAZ2","Poids pour âge z-score oms"
"11","WHZ2","Poids pour hauteur z-score oms"
"12","HAZFLAG","Hauteur pour âge flag oms"
"13","WAZFLAG","Poids pour âge flag oms"
"14","WHZFLAG","Poids pour hauteur flag oms"
"15","melevel","Education de la mere"
"16","childLN","Enregistrer le numero de ligne de l?enfant (de HL1)"
"17","HH3","Numéro Enquêteur"
"18","HH4","Numéro Superviseur"
"19","HH5D","Jour d'interview"
"20","HH5M","Mois d'interview"
"21","HH5Y","Année d'interview"
"22","area_type","Milieu de résidence"
"23","region","Province"
"24","HH8","Ménage selectionné pour l’enquête Homme"
"25","HH_selected_household","Ménage selectionné pour le test de l’eau"
"26","HH_selected_blank","Ménage selectionné pour le test à blanc"
"27","HH11H","Début de l' interview - Heure"
"28","HH11M","Début de l'interview - Minutes"
"29","HH12","Consentement"
"30","HH13H","Fin  de l'interview - Heure"
"31","HH13M","Fin de l'nterview - Minutes"
"32","HH14","Langage du  Questionnaire"
"33","HH15","Langage de l'Interview"
"34","HH16","Langue maternelle du répondant"
"35","HH17","Besoin d’un traducteur pour n’importe quelle partie de ce questionnaire"
"36","HH26A","le numéro du rang de l'enfant séléctionné"
"37","HH26B","Le numéro de ligne de l'enfant"
"38","HH26C","Age de l'enfant sélectionné"
"39","HH33","Consentement pour les filles 15-17 ans interviewées"
"40","HH39","Consentement pour  les garçons 15-17 ans interviewés"
"41","HH44","Consentement pour le test de qualité de l'eau"
"42","HH46","Résultat de l’enquête du Questionnaire Ménage"
"43","HH47","Repondant au questionnaire Ménage"
"44","HH48","Nombre de membres de ménage"
"45","HH49","Nombre de femmes de 15 à 49 ans"
"46","HH50","Nombre d'hommes de 15 à 49 ans [Si le ménage est sélectionné pour le Questionnaire pour hommes]"
"47","HH50A","Nombre d'hommes de 15 à 49 ans dans les ménages interrogés"
"48","HH51","Nombre d'enfants de moins de 5 ans"
"49","HH52","Nombre d'enfants de 5 à 17 ans"
"50","HH52A","Nombre d'enfants âgés de 5 à 17 ans sélectionnés pour l'entretien"
"51","HH53","Nombre de questionnaires remplis"
"52","HH54","Nombre de questionnaires masculins remplis [Si le ménage est sélectionné pour Questionnaire pour hommes]"
"53","HH55","Nombre de questionnaires de moins de 5 ans remplis"
"54","HH56","Nombre de questionnaires des CF remplis (5 à 17 ans)"
"55","HHWQ","Qualité de l'eau"
"56","HHFIN","Fin"
"57","HC1A","Religion du Chef de ménage"
"58","HC1B","Langue maternelle du Chef de ménage"
"59","HC2","Groupe ethnique du Chef de ménage"
"60","HC3","Nombre de pièces utilisées pour dormir"
"61","HC4","Matériau principal du sol du logement"
"62","HC5","Matériau principal du toit"
"63","HC6","Matériau principal des murs extérieurs"
"64","HC7A","Le ménage a : Une ligne de téléphone fixe"
"65","HC7B","Le ménage a: Radio"
