"","name","label"
"1","clust_num","Cluster number"
"2","HH_num","Household number"
"3","HH3","Interviewer number"
"4","HH4","Supervisor number"
"5","HH5D","Day of interview"
"6","HH5M","Month of interview"
"7","HH5Y","Year of interview"
"8","area_type","Area"
"9","region","State name"
"10","HH8","Household selected for men's questionnaire"
"11","HH_selected_household","Household selected for water quality test"
"12","HH9","Result of HH interview"
"13","HH10","Respondent to HH questionnaire"
"14","HH11","Number of HH members"
"15","HH12","Number of women 15 - 49 years"
"16","HH13","Number of woman' questionnaires completed"
"17","HH13A","Number of men age 15-49"
"18","HH13B","Number of men's completed questionnaires"
"19","HH14","Number of children under age 5"
"20","HH15","Number of under - 5 questionnaires completed"
"21","HH18H","Start of interview - Hour"
"22","HH18M","Start of interview - Minutes"
"23","HH19H","End of interview - Hour"
"24","HH19M","End of interview - Minutes"
"25","SL1","Total children aged 1-17 years"
"26","SL9A","Rank number of the selected child"
"27","SL9B","Child line number"
"28","SL9C","Child's age"
"29","CL2A","Worked on plot/farm/food garden/looked after animals"
"30","CL2B","Helped in family/relative's/business/ran own business"
"31","CL2C","Produced/sell articles/handicrafts/clothes or sold articles"
"32","CL2D","Engaged in any other activity for income"
"33","CL4","Hours worked in past week"
"34","CL5","Activities required carrying heavy loads"
"35","CL6","Activities required working with dangerous tools or heavy machinery"
"36","CL7A","Description of work:  exposed to dust, fumes, or gas"
"37","CL7B","Description of work:  exposed to extreme temperatures or humidity"
"38","CL7C","Description of work:  exposed to loud noise or vibration"
"39","CL7D","Description of work:  required to work at heights"
"40","CL7E","Description of work:  required to work with chemicals"
"41","CL7F","Description of work:  exposed to other"
"42","CL8","Fetched water or collected firewood"
"43","CL9","Hours spent fetching water or collecting firewood"
"44","CL10A","Household chores:  shopping"
"45","CL10B","Household chores:  repairing equipment"
"46","CL10C","Household chores:  cooking or cleaning"
"47","CL10D","Household chores:  washing clothes"
"48","CL10E","Household chores:  caring for children"
"49","CL10F","Household chores:  caring for old or sick"
"50","CL10G","Household chores:  other"
"51","CL12","Number of hours"
"52","CD3A","Took away privileges"
"53","CD3B","Explained why behaviour was wrong"
"54","CD3C","Shook child"
"55","CD3D","Shouted, yelled or screamed at child"
"56","CD3E","Gave child something else to do"
"57","CD3F","Spanked, hit or slapped child on bottom with bare hand"
"58","CD3G","Hit child on the bottom or elsewhere with belt, brush, stick, etc."
"59","CD3H","Called child dumb, lazy or another name"
"60","CD3I","Hit or slapped child on the face, head or ears"
"61","CD3J","Hit or slapped child on the hand, arm or leg"
"62","CD3K","Beat child up as hard as one could"
"63","CD4","Child needs to be physically punished to be brought up properly"
"64","HC1A","Religion of household head"
"65","HC1B","Mother tongue of household head"
"66","HC1C","Ethnic group of household head"
"67","HC2","Number of rooms used for sleeping"
"68","HC3","Main material of floor"
"69","HC4","Main material of roof"
"70","HC5","Main material of exterior wall"
"71","HC6","Type of fuel using for cooking"
"72","HC7","Cooking location"
"73","HC8A","Electricity"
"74","HC8B","Radio"
"75","HC8C","Television"
"76","HC8D","Non-mobile phone"
"77","HC8E","Refrigerator"
"78","HC8F","VCR, VCD, DVD"
"79","HC8G","Sewing machine"
"80","HC8H","Clock"
"81","HC8I","Generator"
"82","HC8J","Computer"
"83","HC8K","Water heater"
"84","HC8L","Fan"
"85","HC8M","Air conditioner"
"86","HC8N","Blender/mixer/food processor"
"87","HC8O","Manufactured bed"
"88","HC8P","Cushioned chair"
"89","HC9A","Watch"
"90","HC9B","Mobile phone"
"91","HC9C","Bicycle"
"92","HC9D","Motorcycle or scooter"
"93","HC9E","Animal-drawn cart"
"94","HC9F","Car / truck"
"95","HC9G","Boat with motor"
"96","HC9H","Tricycle (Keke Napep)"
"97","HC10","Household owns the dwelling"
"98","HC11","Any household member own land that can be used for agriculture"
"99","HC12","Number of agricultural land members of household owns"
"100","HC12A","Unit of the agricultural land"
"101","HC13","Household own any animals"
"102","HC14A","Cattle, milk cows, or bulls"
"103","HC14B","Horses, donkeys, or mules"
"104","HC14C","Goats"
"105","HC14D","Sheep"
"106","HC14E","Chickens"
"107","HC14F","Pigs"
"108","HC14G","Camels"
"109","HC14H","Duck"
"110","HC14I","Geese"
"111","HC14J","Quail"
"112","HC14K","Cultured Fish"
"113","HC15","Any household member own bank account"
"114","TN1","Household has mosquito nets"
"115","TN2","Number of mosquito nets"
"116","WS1","Main source of drinking water"
"117","WS2","Main source of water used for other purposes (if bottled water used for drinking"
"118","WS3","Location of the water source"
"119","WS4A","Time (in minutes) to get water and come back"
"120","WS4B","Distance to the nearest water source"
"121","WS5","Person collecting water"
"122","WS5A","Was the water from this source not available for at least one full day?"
"123","WS6","Treat water to make safer for drinking"
"124","WS7A","Water treatment: Boil"
"125","WS7B","Water treatment: Add bleach/chlorine"
"126","WS7C","Water treatment: Strain it through a cloth"
"127","WS7D","Water treatment: Use water filter"
"128","WS7E","Water treatment: Solar disinfection"
"129","WS7F","Water treatment: Let it stand and settle"
"130","WS7G","Water treatment: Add alum"
"131","WS7H","Water treatment: Add water tablet"
"132","WS7X","Water treatment: Other"
"133","WS7Z","Water treatment: DK"
"134","WS7Q","Water treatment: Missing"
"135","WS7AA","Different source of drinking water during the dry and rainy seasons"
"136","WS7BA","Time (in minutes) to get water and come back: rainy season?"
"137","WS7BB","Time (in minutes) to get water and come back: dry season?"
"138","WS8","Type of toilet facility"
"139","WS9","Toilet facility shared"
"140","WS10","Toilet shared with other household or with general public"
"141","WS11","Households using this toilet facility"
"142","HW2","Water available at the place for handwashing"
"143","HW3A","Soap or detergent present at place of handwashing"
"144","HW3BA","Bar soap"
"145","HW3BB","Detergent (Powder / Liquid / Paste)"
"146","HW3BC","Liquid soap"
"147","HW3BD","Ash / Mud / Sand"
"148","HW3BQ","Missing"
"149","HW4","Soap/other material available for washing hands"
"150","HW5A","Soap/other material available for washing hands"
"151","HW5BA","Bar soap"
"152","HW5BB","Detergent (Powder / Liquid / Paste)"
"153","HW5BC","Liquid soap"
"154","HW5BD","Ash / Mud / Sand"
"155","HW5BQ","Missing"
"156","SI1","Salt iodization test outcome"
"157","measurer_id","Code of the water tester"
"158","HH_selected_blank","Household selected for blank test"
"159","HH_water_sample_provided","Result of WQ testing"
"160","WQ3","Water Quality testing"
"161","WQ4","Water treatment"
"162","WQ5A","Water treatment: Boil"
"163","WQ5B","Water treatment: Add bleach/chlorine"
"164","WQ5C","Water treatment: Strain it through a cloth"
"165","WQ5D","Water treatment: Use water filter"
"166","WQ5E","Water treatment: Solar disinfection"
"167","WQ5F","Water treatment: Let it stand and settle"
"168","WQ5G","Water treatment: Add alum"
"169","WQ5H","Water treatment: Add water tablet"
"170","WQ5X","Water treatment: Other"
"171","WQ5Z","Water treatment: DK"
"172","WQ5Q","Water treatment: Missing"
"173","EC_HH_tst_conducted","Household water quality test conducted"
"174","WQ8","Is this glass of water from the main source drinking water?"
"175","WQ9","Location of main source of drinking water"
"176","source_HH_sample","Main source of glass of water provided"
"177","permission_water_sample_SC","Location of main source of glass drinking water"
"178","EC_SC_tst_conducted","Source water tested"
"179","EC_BK_tst_conducted","Blank water tested"
"180","WQ15D","Day of recording test results"
"181","WQ15M","Month of recording test results"
"182","WQ15Y","Year of recording test results"
"183","TC_001_H","Water test result: Number of red/pink colonies in 1 ml water sample"
"184","EC_001_H","Water test result: Number of blue colonies in 1 ml water sample"
"185","TC_100_H","Water test result: Number of red/pink colonies in 100 ml water sample"
"186","EC_100_H","Water test result: Number of blue colonies in 100 ml water sample"
"187","TC_001_S","Source of water test result: Number of red/pink colonies in 1 ml water sample"
"188","EC_001_S","Source of water test result: Number of blue colonies in 1 ml water sample"
"189","TC_100_S","Source of water test result: Number of red/pink colonies in 100 ml water sample"
"190","EC_100_S","Source of water test result: Number of blue colonies in 100 ml water sample"
"191","TC_001_B","Blank water test result: Number of red/pink colonies in 1 ml water sample"
"192","EC_001_B","Blank water test result: Number of blue colonies in 1 ml water sample"
"193","TC_100_B","Blank water test result: Number of red/pink colonies in 100 ml water sample"
"194","EC_100_B","Blank water test result: Number of blue colonies in 100 ml water sample"
"195","hhsex","Sex of household head"
"196","Zone","Geopolitical Zones"
"197","ethnicity","Ethnicity of household head"
"198","helevel","Education of household head"
"199","hhweight","Household sample weight"
"200","wqhweight","WQ sample weight: Household"
"201","wqsweight","WQ sample weight: Source"
"202","hhweightkano","Kano Household sample weight"
"203","hhweightlagos","Lagos Household sample weight"
"204","wqhweightkano","Kano WQ sample weight: Household"
"205","wqhweightlagos","Lagos WQ sample weight: Household"
"206","wqsweightkano","Kano WQ sample weight: Source"
"207","wqsweightlagos","Lagos WQ sample weight: Source"
"208","wscoreu","Urban wealth score"
"209","windex5u","Urban wealth index quintile"
"210","wscorer","Rural wealth score"
"211","windex5r","Rural wealth index quintile"
"212","wscore","Combined wealth score"
"213","windex5","Wealth index quintile"
"214","PSU","Primary sampling unit"
"215","stratum","Stratum"
"216","CA15","What was done to dispose of the stools"
"217","ID","NULL"
"218","HH_selected_source","Household selected for water quality test"
"219","wat_class","Main water source type"
"220","wat_imp","Main water source improved"
"221","same_source","Water sample from main source"
"222","source_sample_class","Source of sample type"
"223","accessible","NULL"
"224","accessible_cat","NULL"
"225","available","NULL"
"226","storage","NULL"
"227","treat_any","NULL"
"228","treat_boil","NULL"
"229","treat_chlorine","NULL"
"230","treat_filter","NULL"
"231","san_imp","RECODE of WS8 (Type of toilet facility)"
"232","san_cat","RECODE of WS8 (Type of toilet facility)"
"233","san_shared","NULL"
"234","soap","NULL"
"235","hwws","NULL"
"236","animals","NULL"
"237","floor","NULL"
"238","hhsize5","Household size"
"239","windex3","3 quantiles of wscore "
"240","hw1","NULL"
"241","HW1","RECODE of hw1"
"242","education","Education of household head"
"243","childfaeces","RECODE of CA15 (What was done to dispose of the stools)"
"244","EC_result_H","Is an E. coli test result recorded"
"245","EC_result_H100","Is an E. coli test result recorded"
"246","EC_risk_H_1","Low risk: E. coli < 1 cfu/100 mL"
"247","EC_risk_H_2","Moderate risk: E. coli 1-10 cfu/100 mL"
"248","EC_risk_H_3","High risk: E. coli 11-100 cfu/100 mL"
"249","EC_risk_H_4","Very high risk: E. coli >100 cfu/100 mL"
"250","temp","NULL"
"251","EC_result_S","NULL"
"252","EC_result_S100","NULL"
"253","EC_risk_S_1","Low risk: E. coli < 1 cfu/100 mL"
"254","EC_risk_S_2","Moderate risk: E. coli 1-10 cfu/100 mL"
"255","EC_risk_S_3","High risk: E. coli 11-100 cfu/100 mL"
"256","EC_risk_S_4","Very high risk: E. coli >100 cfu/100 mL"
"257","flagA_H","NULL"
"258","flagB_H","NULL"
"259","flagC_H","NULL"
"260","flagBC_H","NULL"
"261","flagABC_H","NULL"
"262","flagA_S","NULL"
"263","flagB_S","NULL"
"264","flagC_S","NULL"
"265","flagBC_S","NULL"
"266","flagABC_S","NULL"
"267","ecpopweight_H","NULL"
"268","ecpopweight_S","NULL"
"269","popweight","NULL"
