"","name","label"
"1","clust_num","Cluster number"
"2","HH_num","Household number"
"3","HH3","Interviewer number"
"4","HH4","Supervisor number"
"5","HH5D","Day of interview"
"6","HH5M","Month of interview"
"7","HH5Y","Year of interview"
"8","area_type","Area"
"9","region","Region"
"10","HH8","HH selected for Questionnaire for Men"
"11","HH_selected_household","HH selected for Water Quality Testing"
"12","HH_selected_blank","HH selected for blank testing"
"13","HHNAME","Name of head of household"
"14","HH11H","Start of interview - Hour"
"15","HH11M","Start of interview - Minutes"
"16","HH12","Consent"
"17","HH46","Result of HH interview"
"18","HH13H","End of interview - Hour"
"19","HH13M","End of interview - Minutes"
"20","HH14","Language of the Questionnaire"
"21","HH15","Language of the Interview"
"22","HH16","Native language of the Respondent"
"23","HH17","Translator used"
"24","HH26A","Rank number of the selected child"
"25","HH26B","Child line number"
"26","HH26C","Child's age"
"27","HH33X_01","Roster to check the consent for interview girls 15-17"
"28","HH33X_02","Roster to check the consent for interview girls 15-17"
"29","HH33X_03","Roster to check the consent for interview girls 15-17"
"30","HH33X_04","Roster to check the consent for interview girls 15-17"
"31","HH33X_05","Roster to check the consent for interview girls 15-17"
"32","HH33X_06","Roster to check the consent for interview girls 15-17"
"33","HH33X_07","Roster to check the consent for interview girls 15-17"
"34","HH33X_08","Roster to check the consent for interview girls 15-17"
"35","HH33X_09","Roster to check the consent for interview girls 15-17"
"36","HH33X_10","Roster to check the consent for interview girls 15-17"
"37","HH33X_11","Roster to check the consent for interview girls 15-17"
"38","HH33X_12","Roster to check the consent for interview girls 15-17"
"39","HH33X_13","Roster to check the consent for interview girls 15-17"
"40","HH33X_14","Roster to check the consent for interview girls 15-17"
"41","HH33X_15","Roster to check the consent for interview girls 15-17"
"42","HH33X_16","Roster to check the consent for interview girls 15-17"
"43","HH33X_17","Roster to check the consent for interview girls 15-17"
"44","HH33X_18","Roster to check the consent for interview girls 15-17"
"45","HH33X_19","Roster to check the consent for interview girls 15-17"
"46","HH33X_20","Roster to check the consent for interview girls 15-17"
"47","HH33X_21","Roster to check the consent for interview girls 15-17"
"48","HH33X_22","Roster to check the consent for interview girls 15-17"
"49","HH33X_23","Roster to check the consent for interview girls 15-17"
"50","HH33X_24","Roster to check the consent for interview girls 15-17"
"51","HH33X_25","Roster to check the consent for interview girls 15-17"
"52","HH33X_26","Roster to check the consent for interview girls 15-17"
"53","HH33X_27","Roster to check the consent for interview girls 15-17"
"54","HH33X_28","Roster to check the consent for interview girls 15-17"
"55","HH33X_29","Roster to check the consent for interview girls 15-17"
"56","HH33X_30","Roster to check the consent for interview girls 15-17"
"57","HH33X_31","Roster to check the consent for interview girls 15-17"
"58","HH33X_32","Roster to check the consent for interview girls 15-17"
"59","HH33X_33","Roster to check the consent for interview girls 15-17"
"60","HH33X_34","Roster to check the consent for interview girls 15-17"
"61","HH33X_35","Roster to check the consent for interview girls 15-17"
"62","HH33X_36","Roster to check the consent for interview girls 15-17"
"63","HH33X_37","Roster to check the consent for interview girls 15-17"
"64","HH33X_38","Roster to check the consent for interview girls 15-17"
"65","HH33X_39","Roster to check the consent for interview girls 15-17"
"66","HH33X_40","Roster to check the consent for interview girls 15-17"
"67","HH33X_41","Roster to check the consent for interview girls 15-17"
"68","HH33X_42","Roster to check the consent for interview girls 15-17"
"69","HH33X_43","Roster to check the consent for interview girls 15-17"
"70","HH33X_44","Roster to check the consent for interview girls 15-17"
"71","HH33X_45","Roster to check the consent for interview girls 15-17"
"72","HH33X_46","Roster to check the consent for interview girls 15-17"
"73","HH33X_47","Roster to check the consent for interview girls 15-17"
"74","HH33X_48","Roster to check the consent for interview girls 15-17"
"75","HH33X_49","Roster to check the consent for interview girls 15-17"
"76","HH33X_50","Roster to check the consent for interview girls 15-17"
"77","HH33","Consent for interview girls 15-17"
"78","HH39X_01","Roster to check the consent for interview boys 15-17"
"79","HH39X_02","Roster to check the consent for interview boys 15-17"
"80","HH39X_03","Roster to check the consent for interview boys 15-17"
"81","HH39X_04","Roster to check the consent for interview boys 15-17"
"82","HH39X_05","Roster to check the consent for interview boys 15-17"
"83","HH39X_06","Roster to check the consent for interview boys 15-17"
"84","HH39X_07","Roster to check the consent for interview boys 15-17"
"85","HH39X_08","Roster to check the consent for interview boys 15-17"
"86","HH39X_09","Roster to check the consent for interview boys 15-17"
"87","HH39X_10","Roster to check the consent for interview boys 15-17"
"88","HH39X_11","Roster to check the consent for interview boys 15-17"
"89","HH39X_12","Roster to check the consent for interview boys 15-17"
"90","HH39X_13","Roster to check the consent for interview boys 15-17"
"91","HH39X_14","Roster to check the consent for interview boys 15-17"
"92","HH39X_15","Roster to check the consent for interview boys 15-17"
"93","HH39X_16","Roster to check the consent for interview boys 15-17"
"94","HH39X_17","Roster to check the consent for interview boys 15-17"
"95","HH39X_18","Roster to check the consent for interview boys 15-17"
"96","HH39X_19","Roster to check the consent for interview boys 15-17"
"97","HH39X_20","Roster to check the consent for interview boys 15-17"
"98","HH39X_21","Roster to check the consent for interview boys 15-17"
"99","HH39X_22","Roster to check the consent for interview boys 15-17"
"100","HH39X_23","Roster to check the consent for interview boys 15-17"
"101","HH39X_24","Roster to check the consent for interview boys 15-17"
"102","HH39X_25","Roster to check the consent for interview boys 15-17"
"103","HH39X_26","Roster to check the consent for interview boys 15-17"
"104","HH39X_27","Roster to check the consent for interview boys 15-17"
"105","HH39X_28","Roster to check the consent for interview boys 15-17"
"106","HH39X_29","Roster to check the consent for interview boys 15-17"
"107","HH39X_30","Roster to check the consent for interview boys 15-17"
"108","HH39X_31","Roster to check the consent for interview boys 15-17"
"109","HH39X_32","Roster to check the consent for interview boys 15-17"
"110","HH39X_33","Roster to check the consent for interview boys 15-17"
"111","HH39X_34","Roster to check the consent for interview boys 15-17"
"112","HH39X_35","Roster to check the consent for interview boys 15-17"
"113","HH39X_36","Roster to check the consent for interview boys 15-17"
"114","HH39X_37","Roster to check the consent for interview boys 15-17"
"115","HH39X_38","Roster to check the consent for interview boys 15-17"
"116","HH39X_39","Roster to check the consent for interview boys 15-17"
"117","HH39X_40","Roster to check the consent for interview boys 15-17"
"118","HH39X_41","Roster to check the consent for interview boys 15-17"
"119","HH39X_42","Roster to check the consent for interview boys 15-17"
"120","HH39X_43","Roster to check the consent for interview boys 15-17"
"121","HH39X_44","Roster to check the consent for interview boys 15-17"
"122","HH39X_45","Roster to check the consent for interview boys 15-17"
"123","HH39X_46","Roster to check the consent for interview boys 15-17"
"124","HH39X_47","Roster to check the consent for interview boys 15-17"
"125","HH39X_48","Roster to check the consent for interview boys 15-17"
"126","HH39X_49","Roster to check the consent for interview boys 15-17"
"127","HH39X_50","Roster to check the consent for interview boys 15-17"
"128","HH39","Consent for interview boys 15-17"
"129","HH44","Consent for Water Quality Testing"
"130","HH47","Respondent to HH questionnaire"
"131","HH48","Number of HH members"
"132","HH49","Number of women 15 - 49 years"
"133","HH50","Number of men 15 - 49 years [If household is selected for Questionnaire for Men]"
"134","HH51","Number of children under age 5"
"135","HH52","Number of children age 5-17"
"136","INTROHL","Introduction HH Listing"
"137","HHAUX","Other household memebers"
"138","HHADDR","Household address"
"139","HHWQ","Water Quality prompt"
"140","HHFIN","Finish"
"141","HC1A","Religion of household head"
"142","HC1B","Language of household head"
"143","HC2","Ethnic group of household head"
"144","HC3","Number of rooms used for sleeping"
"145","HC4","Main material of floor"
"146","HC5","Main material of roof"
"147","HC6","Main material of exterior wall"
"148","HC7A","Household have: Fixed telephone line"
"149","HC7B","Household have: Radio"
"150","HC7C","Household have: Wall clock"
"151","HC7D","Household have: Photo camera"
"152","HC7E","Household have: Sewing machine"
"153","HC7F","Household have: Bed"
"154","HC7G","Household have: Table"
"155","HC7H","Household have: Dining Table"
"156","HC7I","Household have:  Chairs"
"157","HC7J","Household have: Sofa set"
"158","HC7K","Household have: Cabinet/Cupboard"
"159","HC7L","Household have: Storage Box/Trunk"
"160","HC7M","Household have: Piano"
"161","HC7N","Household have: Keyboard"
"162","HC7O","Household have: Guitar"
"163","HC8","Household have electricity"
"164","HC9B","Household have: Refrigerator"
"165","HC9C","Household have: A Freezer"
"166","HC9D","Household have: A black and white television"
"167","HC9E","Household have: A color television?(traditional)"
"168","HC9F","Household have: A LCD/LED/Plasma or smart television"
"169","HC9G","Household have: An electric generator/UPS inventor"
"170","HC9H","Household have: A washing machine"
"171","HC9I","Household have: An audio player/stero/deck"
"172","HC9J","Household have: A DVD/VCD/VCR/Blue ray"
"173","HC9K","Household have: A water cooler"
"174","HC9L","Household have: A water pump"
"175","HC9M","Household have: An electric/table/pedestal fan"
"176","HC9N","Household have: An air cooler"
"177","HC9O","Household have: Food processor/blender"
"178","HC9P","Household have: Air conditioner"
"179","HC10A","Any member of household own: Watch"
"180","HC10B","Any member of household own: Bicycle"
"181","HC10C","Any member of household own: Motorcycle or scooter"
"182","HC10D","Any member of household own: Animal-drawn cart"
"183","HC10E","Any member of household own: Car, truck or van"
"184","HC10F","Any member of household own: Boat with motor"
"185","HC10G","Any member of household own: Boat without motor"
"186","HC10H","Any member of household own:  A motor bike (Tri - Wheel)"
"187","HC11","Any member have a computer"
"188","HC12","Any member have a mobile telephone"
"189","HC13","Internet access at home"
"190","HC14","Household owns the dwelling"
"191","HC15","Any household member own land that can be used for agriculture"
"192","HC16","How man hectares, or acres or poles of agricultural land members of household ow"
"193","HC16U","Units of agricultural land members of household owns"
"194","HC17","Household own any animals"
"195","HC18A","Cattle, milk cows, or bulls"
"196","HC18B","Other cattle"
"197","HC18C","Horses, donkeys, or mules"
"198","HC18D","Goats"
"199","HC18E","Sheep"
"200","HC18F","Chickens"
"201","HC18G","Ducks"
"202","HC18H","Other  Poultry such as guinea fowl"
"203","HC18I","Pigs"
"204","HC18J","Rabbits"
"205","HC18K","Grass Cutter"
"206","HC18L","Other"
"207","HC19","Any household member own bank account"
"208","EU1","Type of cookstove mainly used for cooking"
"209","EU2","Cookstove have a chimney"
"210","EU3","Cookstove have a fan"
"211","EU4","Type of energy source for cookstove"
"212","EU5","Place for cooking"
"213","EU6","Type of space heating in household"
"214","EU7","Space heater have a chimney"
"215","EU8","Type of energy source for heater"
"216","EU9","Type of lighting in household"
"217","TN1","Household has mosquito nets"
"218","TN2","Number of mosquito nets"
"219","IR1","Interior walls of dwelling sprayed against mosquitos"
"220","IR2A","Government worker / program"
"221","IR2B","Private company"
"222","IR2C","Non-governmental organization"
"223","IR2X","Other"
"224","IR2Z","DK"
"225","IR2NR","No response"
"226","WS1","Main source of drinking water"
"227","WS2","Main source of water used for other purposes (if bottled water used for drinking"
"228","WS3","Location of the water source"
"229","WS4","Time (in minutes) to get water and come back"
"230","WS5","Person collecting water"
"231","WS6","Number of times person collected water in the last seven days"
"232","WS7","There been any time in the last month without sufficient water"
"233","WS8","Main reason without sufficient water"
"234","WS8A","In the last month, on average how many days drinking water was not available"
"235","WS9","Treat water to make safer for drinking"
"236","WS10A","Water treatment: Boil"
"237","WS10B","Water treatment: Add bleach/chlorine"
"238","WS10C","Water treatment: Strain it through a cloth"
"239","WS10D","Water treatment: Use water filter"
"240","WS10E","Water treatment: Solar disinfection"
"241","WS10F","Water treatment: Let it stand and settle"
"242","WS10G","Water treatment: Add camphor"
"243","WS10H","Water treatment: Add water tablets"
"244","WS10X","Water treatment: Other"
"245","WS10Z","Water treatment: Missing"
"246","WS10NR","Water treatment: DK"
"247","WS10AA","Do you or your household  store drinking water"
"248","WS10BBA","Storage is in a secured and covered vessel"
"249","WS10BBB","Open, exposed vessels"
"250","WS10BBC","Storage is out of reach of animals and infants"
"251","WS10BBD","Store in refrigerator/fridge/water dispenser"
"252","WS10BBX","Other Specify"
"253","WS10BBZ","DK"
"254","WS10BBNR","No response"
"255","WS10CCA","With drinking vessel or any vessel available"
"256","WS10CCB","Single/Designated collecting/Dispensing vessel"
"257","WS10CCC","Single/Designated collecting/Dispensing vessel"
"258","WS10CCX","Other"
"259","WS10CCZ","DK"
"260","WS10CCNR","No response"
"261","WS11","Type of toilet facility"
"262","WS12","Pit latrine or septic tank ever been emptied"
"263","WS13","Place the contents were emptied"
"264","WS14","Location of the toilet faciltity"
"265","WS15","Toilet facility shared"
"266","WS16","Toilet shared with other household or with general public"
"267","WS17","Households using this toilet facility"
"268","HW1","Place where household members most often wash their hands"
"269","HW2","Water available at the place for handwashing"
"270","HW3","Soap or detergent present at place of handwashing"
"271","HW4","Usual place for handwashing"
"272","HW5","Soap/other material available for washing hands"
"273","HW6","Hand washing material shown"
"274","HW7A","Bar soap"
"275","HW7B","Detergent (Powder / Liquid / Paste)"
"276","HW7C","Ash / Mud / Sand"
"277","HW7NR","Missing"
"278","HW8A","After going to toilet"
"279","HW8B","After cleaning a baby"
"280","HW8C","Before eating"
"281","HW8D","Before preparing food"
"282","HW8E","Before feeding a child"
"283","HW8X","Other"
"284","HW8NR","No response"
"285","HW9A","After going to toilet"
"286","HW9B","After cleaning a baby"
"287","HW9C","Before eating"
"288","HW9D","Before preparing food"
"289","HW9E","Before feeding a child"
"290","HW9X","Other"
"291","HW9NR","No response"
"292","SA1","Salt iodization test outcome"
"293","SA2","Salt iodization recheck test outcome"
"294","WQ1","Cluster number"
"295","WQ2","Household number"
"296","measurer_id","Tester?s number"
"297","WQ4","Supervisor's number"
"298","WQ5D","Day of interview"
"299","WQ5M","Month of interview"
"300","WQ5Y","Year of interview"
"301","WQ6","HH selected for blank testing"
"302","WQ8","Consent for water testing"
"303","WQ31","Result of water quality testing"
"304","WQ10H","Start of water quality test - Hour"
"305","WQ10M","Start of water quality test - Minutes"
"306","WQ23H","End of water quality test - Hour"
"307","WQ23M","End of water quality test - Minutes"
"308","HH_water_sample_provided","A glass of water that you would give to a child to drink was provided"
"309","observe_HH_sample_collection","Household water sample collected"
"310","WQ13","Water was collected from the source"
"311","WQ14","Done anything to the water to make it safer to drink"
"312","WQ15A","Water treatment: Boil"
"313","WQ15B","Water treatment: Add bleach/chlorine"
"314","WQ15C","Water treatment: Strain it through a cloth"
"315","WQ15D","Water treatment: Use water filter"
"316","WQ15E","Water treatment: Solar disinfection"
"317","WQ15F","Water treatment: Let it stand and settle"
"318","WQ15G","Water treatment: Add camphor"
"319","WQ15H","Water treatment: Add water tablet"
"320","WQ15X","Water treatment: Other"
"321","WQ15Z","Water treatment: DK"
"322","WQ15NR","Water treatment: No response"
"323","WQ16","Was the glass water from the main source"
"324","source_HH_sample","Source of water where the glass of water was collected"
"325","permission_water_sample_SC","Main source of water was shown"
"326","EC_SC_tst_conducted","Source water sample collected"
"327","WQ20","HH selected for blank testing"
"328","EC_BK_tst_conducted","Blank water test available"
"329","WQ24D","Day of interview"
"330","WQ24M","Month of interview"
"331","WQ24Y","Year of interview"
"332","WQ25H","End of water quality test - Hour"
"333","WQ25M","End of water quality test - Minutes"
"334","EC_100_H","Household water test (100ml)"
"335","EC_100_S","Source water test (100ml)"
"336","EC_100_B","Blank water test (100ml)"
"337","hhsex","Sex of household head"
"338","HHAGE","Age of household head"
"339","stratum","NULL"
"340","ethnicity","Ethnicity of household head"
"341","helevel","Education of household head"
"342","HH53","Number of woman' questionnaires completed"
"343","HH54","Number of man' questionnaires completed [If household is selected for Questionna"
"344","HH50A","Number of men 15 - 49 years in interviewed households"
"345","HH55","Number of under - 5 questionnaires completed"
"346","HH56","Number of CF questionnaires completed (age 5-17 years)"
"347","OVERSAMPLED","NULL"
