"","name","label"
"1","clust_num","Numéro de grappe"
"2","HH_num","Numéro du ménage"
"3","childLN","Numéro de ligne de l'enfant"
"4","UF4","Numèro de la Mère / Gardien(e)"
"5","BD2","Est-ce que (nom) a été allaité ?"
"6","BD3","Est-ce que (nom) est toujours allaité ?"
"7","CA1","Est-ce que (nom) a eu la diarrhée au cours des deux dernières semaines ?"
"8","CA14","A n’importe quel moment au cours des deux dernières semaines, est-ce que (nom) a eu de la fièvre ?"
"9","CA16","A n’importe quel moment au cours des deux dernières semaines, est-ce que (nom) a eu une maladie avec de la toux ?"
"10","CA17","A n’importe quel moment au cours des deux dernières semaines, est-ce que (nom) a eu une respiration rapide et forte ou des difficultés à respirer ?"
"11","CA18","La respiration rapide ou les difficultés respiratoires étaient-elles dues à un problème de bronches, ou à un nez bouché ou qui coulait ?"
"12","CA20","Avez-vous recherché des conseils ou un traitement pour la maladie quelque part ?"
"13","HL4","Sexe"
"14","CAGED","Âge (en jours)"
"15","HAZ2","Taille pour l'âge z-score WHO"
"16","WAZ2","Poids pour l'âge z-score WHO"
"17","WHZ2","Poids pour la taille z-score WHO"
"18","HAZFLAG","Indicateur de taille pour l'âge OMS"
"19","WAZFLAG","Indicateur de poids pour l'âge OMS"
"20","WHZFLAG","Poids pour indicateur de hauteur WHO"
"21","melevel","Niveau d'instruction de la mère de l'enfant moins de 5 ans"
"22","HH3","Numéro Enquêteur"
"23","HH4","Numéro Superviseur"
"24","HH5D","Jour d'interview"
"25","HH5M","Mois d'interview"
"26","HH5Y","Année d'interview"
"27","area_type","Milieu de résidence"
"28","region","Province"
"29","HH8","Ménage selectionné pour l’enquête Homme"
"30","HH_selected_household","Ménage selectionné pour le test de l’eau"
"31","HH_selected_blank","Ménage selectionné pour le test à blanc"
"32","HH11H","Début de l' interview - Heure"
"33","HH11M","Début de l'interview - Minutes"
"34","HH12","Consentement"
"35","HH13H","Fin  de l'interview - Heure"
"36","HH13M","Fin de l'nterview - Minutes"
"37","HH14","Langage du  Questionnaire"
"38","HH15","Langage de l'Interview"
"39","HH16","Langue maternelle du répondant"
"40","HH17","Besoin d’un traducteur pour n’importe quelle partie de ce questionnaire"
"41","HH26A","le numéro du rang de l'enfant séléctionné"
"42","HH26B","Le numéro de ligne de l'enfant"
"43","HH26C","Age de l'enfant sélectionné"
"44","HH33","Consentement pour les filles 15-17 ans interviewées"
"45","HH39","Consentement pour  les garçons 15-17 ans interviewés"
"46","HH44","Consentement pour le test de qualité de l'eau"
"47","HH46","Résultat de l’enquête du Questionnaire Ménage"
"48","HH47","Repondant au questionnaire Ménage"
"49","HH48","Nombre de membres de ménage"
"50","HH49","Nombre de femmes de 15 à 49 ans"
"51","HH50","Nombre d'hommes de 15 à 49 ans [Si le ménage est sélectionné pour le Questionnaire pour hommes]"
"52","HH50A","Nombre d'hommes de 15 à 49 ans dans les ménages interrogés"
"53","HH51","Nombre d'enfants de moins de 5 ans"
"54","HH52","Nombre d'enfants de 5 à 17 ans"
"55","HH52A","Nombre d'enfants âgés de 5 à 17 ans sélectionnés pour l'entretien"
"56","HH53","Nombre de questionnaires remplis"
"57","HH54","Nombre de questionnaires masculins remplis [Si le ménage est sélectionné pour Questionnaire pour hommes]"
