"","name","label"
"1","clust_num","Numéro de la grappe"
"2","HH_num","Numéro du ménage"
"3","HH3","Numéro de l'enquêteur"
"4","HH4","Numéro du chef d'équipe"
"5","HH5D","Jour de l'interview"
"6","HH5M","Mois de l'interview"
"7","HH5Y","Année de l'interview"
"8","area_type","Milieu"
"9","region","Région"
"10","HH8","Ménage sélectionné pour enquête Homme"
"11","HH8A","Ménage est selectionné pour le test de l'eau"
"12","HH_selected_household","Résultat de l'interview du ménage"
"13","HH_selected_blank","Répondant pour le questionnaire ménage"
"14","HH11","Nombre total de membres du ménage"
"15","HH12","Nombre de femmes de 15-49 ans"
"16","HH13","Nombre de questionnaires femmes remplis"
"17","HH13A","Nombre d'hommes de 15-49 ans"
"18","HH13B","Nombre de questionnaires hommes remplis"
"19","HH14","Nombre d'enfants de moins de 5 ans"
"20","HH15","Nombre de questionnaires pour les moins de 5 ans remplis"
"21","HH18H","Début de l'interview - Heure"
"22","HH18M","Début de l'interview - Minutes"
"23","HH19H","Fin de l'interview - Heure"
"24","HH19M","Fin de l'interview - Minutes"
"25","INTROHL","Introduction du listing HH"
"26","HHAUX","Autres membres de ménage"
"27","HELIGL","Ménage éligible à l'étude LINK"
"28","SL1","Nombre total d'enfants de 1-17 ans"
"29","SL9A","Numéro de rang de l'enfant sélectionné"
"30","SL9B","Numéro de ligne de l'enfant"
"31","SL9C","Age de l'enfant"
"32","CL1","Numéro de ligne"
"33","CL2A","A travaillé sur son terrain/ferme/potager ou s'est occupé des animaux"
"34","CL2B","A aidé dans l'entreprise familiale /d'un autre parent/dans sa propre affaire"
"35","CL2C","A produit/vendu des articles/de l'artisanat/ des vêtements/nourriture ou des produits agricoles"
"36","CL2D","A été engagé/e dans une autre activité"
"37","CL4","Nombre d'heures travaillées dans la semaine passée"
"38","CL5","Activités nécessitant de porter des charges lourdes"
"39","CL6","Activités nécessitant de travailler avec des outils dangeureux ou des grosses machines"
"40","CL7A","Description du travail:  exposé à la poussière/fumées ou gaz"
"41","CL7B","Description du travail:  exposé à des températures ou humidité extrêmes"
"42","CL7C","Description du travail:  exposé à des bruits ou vibrations intenses"
"43","CL7D","Description du travail:  exposé à un travail en hauteur"
"44","CL7E","Description du travail:  exposé à des produits chimiques ou explosifs"
"45","CL7F","Description du travail:  exposé à d'autres choses ou conditions mauvaises"
"46","CL7AA","Description de l'activité:  Travaux agricoles dangereux"
"47","CL7AB","Description de l'activité:  Vente, transport ou manipulation de produits chimiques agricoles"
"48","CL7AC","Description de l'activité:  Travaux d'élevage dangereux"
"49","CL7AD","Description de l'activité:  Travaux de pêche dangereux"
"50","CL7AE","Description de l'activité:  Travaux dangereux dans le secteur urbain domestique"
"51","CL7AF","Description de l'activité:  Travaux dangereux dans les mines"
"52","CL7AG","Description de l'activité:  Travaux liés à la pornographie"
"53","CL7AH","Description de l'activité:  Manipulation de déchets publics ou d'ordures ménagères"
"54","CL7AI","Description de l'activité:  Réparation, nettoyage ou graissage de machine"
"55","CL7AJ","Description de l'activité:  Fabrication d'armes à feu ou d'explosifs"
"56","CL7AK","Description de l'activité:  Travaux dangereux dans l'artisanat"
"57","CL7AL","Description de l'activité:  Travaux dangereux dans le transport"
"58","CL7AM","Description de l'activité:  Travaux dans le bâtiment"
"59","CL8","Est allé chercher de l'eau ou ramasser du bois"
"60","CL9","Nombre d'heures passées à chercher de l'eau ou à ramasser du bois"
"61","CL10A","Tâches ménagères:  achats"
"62","CL10B","Tâches ménagères:  réparations d'équipement"
"63","CL10C","Tâches ménagères:  cuisine/laver ustensiles/maison"
"64","CL10D","Tâches ménagères:  Laver les vêtements"
"65","CL10E","Tâches ménagères:  prendre soin des enfants"
"66","CL10F","Tâches ménagères:  prendre soin des âgés/malades"
"67","CL10G","Tâches ménagères:  autres tâches ménagères"
"68","CL12","Nombre d'heures passées dans cette activité"
"69","CD2","Numéro de ligne de l'enfant"
"70","CD3A","Retirer des privilèges"
"71","CD3B","Expliquer le mauvais comportement"
"72","CD3C","Le/la secouer"
"73","CD3D","Hurler, lui crier dessus"
"74","CD3E","Donner quelque chose d'autre à faire"
"75","CD3F","Donner une fessée, frapper ou taper sur les fesses avec mains nues"
"76","CD3G","Frapper avec ceinture, brosse, bâton ou autres objets durs"
"77","CD3H","Le/la traiter d'idiot, paresseux, ou d'autres noms"
"78","CD3I","Le/la frapper/gifler sur le visage, la tête ou les oreilles"
"79","CD3J","Le/la frapper/taper sur les mains, bras ou jambes"
"80","CD3K","Le/la battre encore et encore aussi fort que possible"
"81","CD3L","Lui priver de nourriture"
"82","CD4","Un enfant a besoin d'être puni physiquement pour être élevé correctement"
"83","HC1A","Religion du chef du ménage"
"84","HC1C","Ethnie du chef du ménage"
"85","HC2","Nombre de pièces utilisées pour dormir"
"86","HC3","Matériau principal du sol"
"87","HC4","Matériau principal du toit"
"88","HC5","Matériau principal des murs extérieurs"
"89","HC5A","Principal Type de toilettes observé"
"90","HC6","Type de combustible utilisé pour la cuisine / vos cuissons"
"91","HC7","Lieu où on fait la cuisine"
"92","HC8A","Electricité"
"93","HC8B","Radio"
"94","HC8C","Télévision"
"95","HC8D","Téléphone fixe"
"96","HC8E","Réfrigérateur / congélateur"
"97","HC8F","Machine à laver"
"98","HC8G","Ventilateur"
"99","HC8H","Climatiseur"
"100","HC8I","Chauffe-eau"
"101","HC8J","Micro-onde"
"102","HC8K","Abonnement Internet"
"103","HC9A","Montre"
"104","HC9B","Téléphone mobile"
"105","HC9C","Bicyclette"
"106","HC9D","Motocyclette / Scooter"
"107","HC9E","Charrette tirée par un animal"
