"","name","label"
"1","clust_num","Cluster number"
"2","HH_num","Household number"
"3","HH3","Interviewer number"
"4","HH4","Supervisor number"
"5","HH5D","Day of interview"
"6","HH5M","Month of interview"
"7","HH5Y","Year of interview"
"8","HH6","Area"
"9","region","Province"
"10","HH8","HH selected for Questionnaire for Men"
"11","HH8B","HH selected for Anaemia Testing"
"12","HH_selected_household","HH selected for Water Quality Testing"
"13","HH_selected_blank","HH selected for blank testing"
"14","HH11H","Start of interview - Hour"
"15","HH11M","Start of interview - Minutes"
"16","HH12","Consent"
"17","HH46","Result of HH interview"
"18","HH13H","End of interview - Hour"
"19","HH13M","End of interview - Minutes"
"20","HH14","Language of the questionnaire"
"21","HH15","Language of the interview"
"22","HH16","Native language of the respondent"
"23","HH17","Translator used"
"24","HH26A","Rank number of the selected child"
"25","HH26B","Child line number"
"26","HH26C","Child's age"
"27","HH33X_01","Roster to check the consent for interview girls 15-17"
"28","HH33X_02","Roster to check the consent for interview girls 15-17"
"29","HH33X_03","Roster to check the consent for interview girls 15-17"
"30","HH33X_04","Roster to check the consent for interview girls 15-17"
"31","HH33X_05","Roster to check the consent for interview girls 15-17"
"32","HH33X_06","Roster to check the consent for interview girls 15-17"
"33","HH33X_07","Roster to check the consent for interview girls 15-17"
"34","HH33X_08","Roster to check the consent for interview girls 15-17"
"35","HH33X_09","Roster to check the consent for interview girls 15-17"
"36","HH33X_10","Roster to check the consent for interview girls 15-17"
"37","HH33X_11","Roster to check the consent for interview girls 15-17"
"38","HH33X_12","Roster to check the consent for interview girls 15-17"
"39","HH33X_13","Roster to check the consent for interview girls 15-17"
"40","HH33X_14","Roster to check the consent for interview girls 15-17"
"41","HH33X_15","Roster to check the consent for interview girls 15-17"
"42","HH33X_16","Roster to check the consent for interview girls 15-17"
"43","HH33X_17","Roster to check the consent for interview girls 15-17"
"44","HH33X_18","Roster to check the consent for interview girls 15-17"
"45","HH33X_19","Roster to check the consent for interview girls 15-17"
"46","HH33X_20","Roster to check the consent for interview girls 15-17"
"47","HH33X_21","Roster to check the consent for interview girls 15-17"
"48","HH33X_22","Roster to check the consent for interview girls 15-17"
"49","HH33X_23","Roster to check the consent for interview girls 15-17"
"50","HH33X_24","Roster to check the consent for interview girls 15-17"
"51","HH33X_25","Roster to check the consent for interview girls 15-17"
"52","HH33X_26","Roster to check the consent for interview girls 15-17"
"53","HH33X_27","Roster to check the consent for interview girls 15-17"
"54","HH33X_28","Roster to check the consent for interview girls 15-17"
"55","HH33X_29","Roster to check the consent for interview girls 15-17"
"56","HH33X_30","Roster to check the consent for interview girls 15-17"
"57","HH33X_31","Roster to check the consent for interview girls 15-17"
"58","HH33X_32","Roster to check the consent for interview girls 15-17"
"59","HH33X_33","Roster to check the consent for interview girls 15-17"
"60","HH33X_34","Roster to check the consent for interview girls 15-17"
"61","HH33X_35","Roster to check the consent for interview girls 15-17"
"62","HH33X_36","Roster to check the consent for interview girls 15-17"
"63","HH33X_37","Roster to check the consent for interview girls 15-17"
"64","HH33X_38","Roster to check the consent for interview girls 15-17"
"65","HH33X_39","Roster to check the consent for interview girls 15-17"
"66","HH33X_40","Roster to check the consent for interview girls 15-17"
"67","HH33X_41","Roster to check the consent for interview girls 15-17"
"68","HH33X_42","Roster to check the consent for interview girls 15-17"
"69","HH33X_43","Roster to check the consent for interview girls 15-17"
"70","HH33X_44","Roster to check the consent for interview girls 15-17"
"71","HH33X_45","Roster to check the consent for interview girls 15-17"
"72","HH33X_46","Roster to check the consent for interview girls 15-17"
"73","HH33X_47","Roster to check the consent for interview girls 15-17"
"74","HH33X_48","Roster to check the consent for interview girls 15-17"
"75","HH33X_49","Roster to check the consent for interview girls 15-17"
"76","HH33X_50","Roster to check the consent for interview girls 15-17"
"77","HH33","Consent for interview girls 15-17"
"78","HH39X_01","Roster to check the consent for interview boys 15-17"
"79","HH39X_02","Roster to check the consent for interview boys 15-17"
"80","HH39X_03","Roster to check the consent for interview boys 15-17"
"81","HH39X_04","Roster to check the consent for interview boys 15-17"
"82","HH39X_05","Roster to check the consent for interview boys 15-17"
"83","HH39X_06","Roster to check the consent for interview boys 15-17"
"84","HH39X_07","Roster to check the consent for interview boys 15-17"
"85","HH39X_08","Roster to check the consent for interview boys 15-17"
"86","HH39X_09","Roster to check the consent for interview boys 15-17"
"87","HH39X_10","Roster to check the consent for interview boys 15-17"
"88","HH39X_11","Roster to check the consent for interview boys 15-17"
"89","HH39X_12","Roster to check the consent for interview boys 15-17"
"90","HH39X_13","Roster to check the consent for interview boys 15-17"
"91","HH39X_14","Roster to check the consent for interview boys 15-17"
"92","HH39X_15","Roster to check the consent for interview boys 15-17"
"93","HH39X_16","Roster to check the consent for interview boys 15-17"
"94","HH39X_17","Roster to check the consent for interview boys 15-17"
"95","HH39X_18","Roster to check the consent for interview boys 15-17"
"96","HH39X_19","Roster to check the consent for interview boys 15-17"
"97","HH39X_20","Roster to check the consent for interview boys 15-17"
"98","HH39X_21","Roster to check the consent for interview boys 15-17"
"99","HH39X_22","Roster to check the consent for interview boys 15-17"
"100","HH39X_23","Roster to check the consent for interview boys 15-17"
"101","HH39X_24","Roster to check the consent for interview boys 15-17"
"102","HH39X_25","Roster to check the consent for interview boys 15-17"
"103","HH39X_26","Roster to check the consent for interview boys 15-17"
"104","HH39X_27","Roster to check the consent for interview boys 15-17"
"105","HH39X_28","Roster to check the consent for interview boys 15-17"
"106","HH39X_29","Roster to check the consent for interview boys 15-17"
"107","HH39X_30","Roster to check the consent for interview boys 15-17"
"108","HH39X_31","Roster to check the consent for interview boys 15-17"
"109","HH39X_32","Roster to check the consent for interview boys 15-17"
"110","HH39X_33","Roster to check the consent for interview boys 15-17"
"111","HH39X_34","Roster to check the consent for interview boys 15-17"
"112","HH39X_35","Roster to check the consent for interview boys 15-17"
"113","HH39X_36","Roster to check the consent for interview boys 15-17"
"114","HH39X_37","Roster to check the consent for interview boys 15-17"
"115","HH39X_38","Roster to check the consent for interview boys 15-17"
"116","HH39X_39","Roster to check the consent for interview boys 15-17"
"117","HH39X_40","Roster to check the consent for interview boys 15-17"
"118","HH39X_41","Roster to check the consent for interview boys 15-17"
"119","HH39X_42","Roster to check the consent for interview boys 15-17"
"120","HH39X_43","Roster to check the consent for interview boys 15-17"
"121","HH39X_44","Roster to check the consent for interview boys 15-17"
"122","HH39X_45","Roster to check the consent for interview boys 15-17"
"123","HH39X_46","Roster to check the consent for interview boys 15-17"
"124","HH39X_47","Roster to check the consent for interview boys 15-17"
"125","HH39X_48","Roster to check the consent for interview boys 15-17"
"126","HH39X_49","Roster to check the consent for interview boys 15-17"
"127","HH39X_50","Roster to check the consent for interview boys 15-17"
"128","HH39","Consent for interview boys 15-17"
"129","HH44","Consent for Water Quality Testing"
"130","HH47","Respondent to HH questionnaire"
"131","HH48","Number of HH members"
"132","HH49","Number of women 15 - 49 years"
"133","HH50","Number of men 15 - 49 years"
"134","HH50A","Number of men 15 - 49 years in interviewed households"
"135","HH51","Number of children under age 5"
"136","HH52","Number of children age 5-17"
"137","HH53","Number of woman' questionnaires completed"
"138","HH54","Number of man' questionnaires completed"
"139","HH55","Number of under - 5 questionnaires completed"
"140","HH56","Number of CF questionnaires completed (age 5-17)"
"141","INTROHL","Introduction HH Listing"
"142","HHAUX","Other household memebers"
"143","HHWQ","Water Quality prompt"
"144","HHFIN","Finish"
"145","HC1A","Religion of household head"
"146","HC2","Ethnic group of household head"
"147","HC3","Number of rooms used for sleeping"
"148","HC4","Main material of floor"
"149","HC5","Main material of roof"
"150","HC6","Main material of exterior wall"
"151","HC7A","Household have: Fixed telephone line"
"152","HC7B","Household have: Radio"
"153","HC7C","Household have: Clock"
"154","HC7D","Household have: Sofa / Wooden settee"
"155","HC7E","Household have: Bed / Mattress"
"156","HC8","Household have electricity"
"157","HC9A","Household have: Television"
"158","HC9B","Household have: Refrigerator"
"159","HC9C","Household have: Fan"
"160","HC9D","Household have: Water pump"
"161","HC9E","Household have: Air-conditioner"
"162","HC9F","Household have: Washing machine"
"163","HC9G","Household have: CD / DVD player / Home theatre"
"164","HC9H","Household have: Iron"
"165","HC9I","Household have: Rice Cooker / Steamed Cooker"
"166","HC10A","Any member of household own: Watch"
"167","HC10B","Any member of household own: Bicycle"
"168","HC10C","Any member of household own: Motorcycle or scooter"
"169","HC10D","Any member of household own: Animal-drawn cart"
"170","HC10E","Any member of household own: Car, truck or van"
"171","HC10F","Any member of household own: Boat with motor"
"172","HC10G","Any member of household own: TakTak"
"173","HC11","Any member have a computer"
"174","HC12","Any member have a mobile telephone"
"175","HC13","Internet access at home"
"176","HC14","Household owns the dwelling"
"177","HC15","Any household member own land that can be used for agriculture"
"178","HC16","Hectares of agricultural land members of household owns"
"179","HC17","Household own any animals"
"180","HC18A","Cattle (Cow / Buffalo)"
"181","HC18D","Goats"
"182","HC18E","Sheep"
"183","HC18F","Chickens / Ducks"
"184","HC18G","Pigs"
"185","HC18X","Other animals"
"186","HC19","Any household member own bank account"
"187","ST2_1","Aware of (name of programme)"
"188","ST2_2","Aware of (name of programme)"
"189","ST2_3","Aware of (name of programme)"
"190","ST2_4","Aware of (name of programme)"
"191","ST2_5","Aware of (name of programme)"
"192","ST3_1","Received assistance through (name of programme)"
"193","ST3_2","Received assistance through (name of programme)"
"194","ST3_3","Received assistance through (name of programme)"
"195","ST3_4","Received assistance through (name of programme)"
"196","ST3_5","Received assistance through (name of programme)"
"197","ST4U_1","Last time assistance was received - unit"
"198","ST4U_2","Last time assistance was received - unit"
"199","ST4U_3","Last time assistance was received - unit"
"200","ST4U_4","Last time assistance was received - unit"
"201","ST4U_5","Last time assistance was received - unit"
"202","ST4N_1","Last time assistance was received - number"
"203","ST4N_2","Last time assistance was received - number"
"204","ST4N_3","Last time assistance was received - number"
"205","ST4N_4","Last time assistance was received - number"
"206","ST4N_5","Last time assistance was received - number"
"207","EU1","Type of cookstove mainly used for cooking"
"208","EU2","Cookstove have a chimney"
"209","EU3","Cookstove have a fan"
"210","EU4","Type of energy source for cookstove"
"211","EU5","Place for cooking"
"212","EU6","Type of space heating in household"
"213","EU7","Space heater have a chimney"
"214","EU8","Type of energy source for heater"
"215","EU9","Type of lighting in household"
"216","TN1","Household has mosquito nets"
"217","TN2","Number of mosquito nets"
"218","WS1","Main source of drinking water"
"219","WS2","Main source of water used for other purposes (if bottled water used for drinking"
"220","WS3","Location of the water source"
"221","WS4","Time (in minutes) to get water and come back"
"222","WS5","Person collecting water"
"223","WS6","Number of times person collected water in the last seven days"
"224","WS7","There been any time in the last month without sufficient water"
"225","WS8","Main reason without sufficient water"
"226","WS9","Treat water to make safer for drinking"
"227","WS10A","Water treatment: Boil"
"228","WS10B","Water treatment: Add bleach / chlorine"
"229","WS10C","Water treatment: Strain it through a cloth"
"230","WS10D","Water treatment: Use water filter"
"231","WS10E","Water treatment: Solar disinfection"
"232","WS10F","Water treatment: Let it stand and settle"
"233","WS10X","Water treatment: Other"
"234","WS10Z","Water treatment: DK"
"235","WS10NR","Water treatment: No response"
"236","WS11","Type of toilet facility"
"237","WS12","Pit latrine or septic tank ever been emptied"
"238","WS13","Place the contents were emptied"
"239","WS14","Location of the toilet faciltity"
"240","WS15","Toilet facility shared"
"241","WS16","Toilet shared with other household or with general public"
"242","WS17","Households using this toilet facility"
"243","HW1","Place where household members most often wash their hands"
"244","HW2","Water available at the place for handwashing"
"245","HW3","Soap or detergent present at place of handwashing"
"246","HW4","Usual place for handwashing"
"247","HW5","Soap / other material available for washing hands"
"248","HW6","Hand washing material shown"
"249","HW7A","Bar soap"
"250","HW7B","Detergent (Powder / Liquid / Paste)"
"251","HW7C","Ash / Sand"
"252","HW7NR","No response"
"253","SA1","Salt iodization test outcome"
"254","SA2","Salt iodization recheck test outcome"
"255","WQ1","Cluster number"
"256","WQ2","Household number"
"257","WQ3A","Measurer's name"
"258","measurer_id","Measurer's number"
"259","WQ4","Interviewer's number"
"260","WQ5D","Day of water testing"
"261","WQ5M","Month of water testing"
"262","WQ5Y","Year of water testing"
"263","WQ6","HH selected for blank testing"
"264","WQ8","Consent for water testing"
"265","WQ31","Result of water quality testing"
"266","WQ10H","Start of water quality test - Hour"
"267","WQ10M","Start of water quality test - Minutes"
"268","WQ23H","End of water quality test - Hour"
"269","WQ23M","End of water quality test - Minutes"
"270","HH_water_sample_provided","A glass of water that members of household usually drink was provided"
"271","observe_HH_sample_collection","Water was collected from the source"
"272","WQ14","Done anything to the water to make it safer to drink"
"273","WQ15A","Water treatment: Boil"
"274","WQ15B","Water treatment: Add bleach / chlorine"
"275","WQ15C","Water treatment: Strain it through a cloth"
"276","WQ15D","Water treatment: Use water filter"
"277","WQ15E","Water treatment: Solar disinfection"
"278","WQ15F","Water treatment: Let it stand and settle"
"279","WQ15X","Water treatment: Other"
"280","WQ15Z","Water treatment: DK"
"281","WQ15NR","Water treatment: No response"
"282","WQ16","Was the glass of water from the main source"
"283","source_HH_sample","Source of water where the glass of water was collected"
"284","permission_water_sample_SC","Main source of water was shown"
"285","EC_SC_tst_conducted","Source water sample collected"
"286","WQ20","HH selected for blank testing"
"287","EC_BK_tst_conducted","Blank water test available"
"288","WQ24D","Day of recording test results"
"289","WQ24M","Month of recording test results"
"290","WQ24Y","Year of recording test results"
"291","WQ25H","Time of recording test results - Hour"
"292","WQ25M","Time of recording test results - Minutes"
"293","EC_100_H","Household water test (100ml) - Number of blue colonies"
"294","EC_100_S","Source water test (100ml) - Number of blue colonies"
"295","EC_100_B","Blank water test (100ml) - Number of blue colonies"
"296","hhsex","Sex of household head"
"297","HHAGE","Age of household head"
"298","hhweight","Household sample weight"
"299","wqhweight","HH WQT sample weight"
"300","wqsweight","Source WQT sample weight"
"301","area_type","Area"
"302","hh6b"," "
"303","hh7r","Region"
"304","ethnicity","Ethno-linguistic group of household head"
"305","helevel","Education of household head"
"306","wscore","Combined wealth score"
"307","windex5","Wealth index quintile"
"308","windex10","Percentile Group of com1"
"309","wscoreu","Urban wealth score"
"310","windex5u","Urban wealth index quintile"
"311","windex10u","Percentile Group of urb1"
"312","wscorer","Rural wealth score"
"313","windex5r","Rural wealth index quintile"
"314","windex10r","Percentile Group of rur1"
"315","CA31","What was done to dispose of the stools"
"316","ID","NULL"
"317","stratum","group(region area_type)"
"318","HH_selected_source","HH selected for Water Quality Testing"
"319","wat_class","Main water source type"
"320","wat_imp","Main water source improved"
"321","same_source","Water sample from main source"
"322","source_sample_class","Source of sample type"
"323","accessible","NULL"
"324","accessible_cat","NULL"
"325","available","NULL"
"326","unavailable_reason","NULL"
"327","storage","RECODE of observe_HH_sample_collection (Water was collected from the source)"
"328","treat_any","NULL"
"329","treat_boil","NULL"
"330","treat_chlorine","NULL"
"331","treat_filter","NULL"
"332","san_imp","RECODE of WS11 (Type of toilet facility)"
"333","san_cat","RECODE of WS11 (Type of toilet facility)"
"334","san_shared","NULL"
"335","hwws","NULL"
"336","animals","NULL"
"337","floor","NULL"
"338","hhsize5","Household size"
"339","windex3","3 quantiles of wscore "
"340","education","Education of household head"
"341","childfaeces","RECODE of CA31 (What was done to dispose of the stools)"
"342","EC_result_H","Is an E. coli test result recorded"
"343","EC_result_H100","Is an E. coli test result recorded"
"344","EC_risk_H_1","Low risk: E. coli < 1 cfu/100 mL"
"345","EC_risk_H_2","Moderate risk: E. coli 1-10 cfu/100 mL"
