"","name","label"
"1","clust_num","Número de conglomerado o UPM"
"2","HH_num","Número de orden de la vivienda en la muestra"
"3","childLN","Nombre y número de línea del niño o la niña"
"4","UF4","Nombre y número de línea de la madre, el padre o la persona responsable de (nombre)"
"5","BD2","¿Ha sido amamantado (nombre) alguna vez?"
"6","BD3","¿Todavía está (nombre) siendo amamantado(a)?"
"7","CA1","En las últimas dos semanas, ¿Tuvo (nombre) diarrea?"
"8","CA14","En las dos últimas semanas, ¿Ha estado (nombre) enfermo o enferma con fiebre en algún momento?"
"9","CA16","En algún momento durante las dos últimas semanas, ¿Ha estado (nombre) enfermo o enferma con tos?"
"10","CA17","Cuando (nombre) estuvo enfermo o enferma con tos en algún momento durante las dos últimas semanas, ¿Respiraba más rápido de lo habitual, con respiros cortos y rápidos, o tenía dificultad para respirar?"
"11","CA18","¿La respiración rápida o con dificultad que tenía (nombre) en algún momento durante las dos últimas semanas se debió a algún problema en el pecho, a tener la nariz tapada o que moqueaba?"
"12","CA20","¿Buscó usted consejo o tratamiento en algún lugar cuando (nombre) tuvo fiebre?"
"13","HL4","Sexo"
"14","CAGED","Edad (en días)"
"15","HAZ2","Height for age z-score WHO"
"16","WAZ2","Weight for age z-score WHO"
"17","WHZ2","Weight for height z-score WHO"
"18","HAZFLAG","Height for age flag WHO"
"19","WAZFLAG","Weight for age flag WHO"
"20","WHZFLAG","Weight for height flag WHO"
"21","melevel","Educación de la madre"
"22","HH2B","Total de hogares de la vivenda"
"23","HH3","Nombre y código de la entrevistadora"
"24","HH4","Nombre y código de la supervisora"
"25","HH5D","Día de la entrevista"
"26","HH5M","Mes de la entrevista"
"27","HH5Y","Año de la entrevista"
"28","area_type","Zona de residencia"
"29","region","Regiones"
"30","HH7A","Nombre  y código de la Provincia"
"31","HH8","Hogar seleccionado para cuestionario de hombre"
"32","HH_selected_household","¿Ha sido el hogar seleccionado para la Prueba de Calidad del Agua?"
"33","HH_selected_blank","¿Ha sido el hogar seleccionado para la prueba de control?"
"34","HH11H","Inicio de la entrevista - HORAS"
"35","HH11M","Inicio de la entrevista - MINUTOS"
"36","HH12","¿Puedo comenzar ahora?"
"37","HH46","Código de resultado de la entrevista del Cuestionario de Hogar:"
"38","HH13H","Fin de la entrevista - Hora"
"39","HH13M","Fin de la entrevista - Minutos"
"40","HH14","Languaje del cuestionario"
"41","HH15","Languaje de la entrevista"
"42","HH16","Idioma materno de la persona entrevistada."
"43","HH17","¿Se utilizó un traductor en alguna parte de este cuestionario?"
"44","HH26A","Número de clasificación del niño seleccionado"
"45","HH26B","Número de línea del niño"
"46","HH26C","Edad del niño"
"47","HH33X.01","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"48","HH33X.02","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"49","HH33X.03","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"50","HH33X.04","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"51","HH33X.05","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"52","HH33X.06","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"53","HH33X.07","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"54","HH33X.08","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"55","HH33X.09","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"56","HH33X.10","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"57","HH33X.11","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"58","HH33X.12","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"59","HH33X.13","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"60","HH33X.14","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"61","HH33X.15","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"62","HH33X.16","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"63","HH33X.17","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"64","HH33X.18","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"65","HH33X.19","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"66","HH33X.20","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"67","HH33X.21","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"68","HH33X.22","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"69","HH33X.23","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"70","HH33X.24","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"71","HH33X.25","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"72","HH33X.26","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"73","HH33X.27","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"74","HH33X.28","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"75","HH33X.29","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"76","HH33X.30","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"77","HH33X.31","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"78","HH33X.32","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"79","HH33X.33","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"80","HH33X.34","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"81","HH33X.35","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"82","HH33X.36","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"83","HH33X.37","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"84","HH33X.38","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"85","HH33X.39","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"86","HH33X.40","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"87","HH33X.41","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"88","HH33X.42","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"89","HH33X.43","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"90","HH33X.44","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"91","HH33X.45","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"92","HH33X.46","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"93","HH33X.47","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"94","HH33X.48","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"95","HH33X.49","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"96","HH33X.50","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"97","HH33","Consentimiento para niñas a entrevistadar 15-17"
"98","HH39X.01","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"99","HH39X.02","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"100","HH39X.03","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"101","HH39X.04","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"102","HH39X.05","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"103","HH39X.06","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"104","HH39X.07","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"105","HH39X.08","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"106","HH39X.09","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"107","HH39X.10","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"108","HH39X.11","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"109","HH39X.12","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"110","HH39X.13","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"111","HH39X.14","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"112","HH39X.15","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"113","HH39X.16","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"114","HH39X.17","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"115","HH39X.18","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"116","HH39X.19","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"117","HH39X.20","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"118","HH39X.21","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"119","HH39X.22","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"120","HH39X.23","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"121","HH39X.24","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"122","HH39X.25","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"123","HH39X.26","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"124","HH39X.27","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"125","HH39X.28","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"126","HH39X.29","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"127","HH39X.30","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"128","HH39X.31","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"129","HH39X.32","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"130","HH39X.33","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"131","HH39X.34","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"132","HH39X.35","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"133","HH39X.36","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"134","HH39X.37","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"135","HH39X.38","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"136","HH39X.39","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"137","HH39X.40","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"138","HH39X.41","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"139","HH39X.42","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"140","HH39X.43","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"141","HH39X.44","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"142","HH39X.45","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"143","HH39X.46","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"144","HH39X.47","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"145","HH39X.48","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"146","HH39X.49","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"147","HH39X.50","Lista para verificar el consentimiento para entrevistar a niños 15-17"
"148","HH39","Consentimiento para entrevistar a niños 15-17"
"149","HH44","¿Podemos hacer esa prueba?"
"150","HH47","Nombre y número de línea de la persona entrevistada en la entrevista del Cuestionario de Hogar:"
"151","HH48","MIEMBROS DEL HOGAR"
"152","HH49","Número de mujeres 15 - 49 años"
"153","HH50","Número de hombres 15 - 49 años [Si el hogar es seleccionado para el Cuestionario para hombres]"
"154","HH51","NIÑOS O NIÑA MENORES DE 5 AÑOS"
"155","HH52","Número de niños de 5 a 17 años"
"156","HH53","Número de cuestionarios de mujeres completados"
"157","HH54","Número de cuestionarios del hombre completados [Si el hogar se selecciona para el cuestionario para hombres]"
"158","HH55","Número de cuestionarios de menores de 5 años completados"
"159","HH56","Número de cuestionarios de FQ completados (de 5 a 17 años)"
"160","INTROHL","Introducción Listado del hogar"
"161","HHAUX","Otros miembros del hogar"
"162","HHWQ","Indicador de calidad del agua"
"163","HHFIN","Terminar"
"164","HC1A","¿A cuál religión pertenece el jefe o la jefa del hogar?"
"165","HC1B","¿Cuál es el idioma materno del jefe o la jefa del hogar, es decir, el que hablaba cuando era niño(a)?"
"166","HC3","¿Cuántos cuartos de esta vivienda se usan para dormir?"
"167","HC3A","¿Cuántos aposentos o dormitorios tiene esta vivienda o la parte de esta vivienda ocupada por  este hogar?"
"168","HC3B","Sin incluir baños, cocina, pasillos y garaje, ¿Cuántas habitaciones o cuartos tiene esta vivienda o la parte de esta vivienda que ocupa este hogar?"
"169","HC3C","Tipo de vivienda"
"170","HC4","Material predominante del piso de esta vivienda."
"171","HC5","Material predominante del techo de esta vivienda."
"172","HC6","Material predominante de las paredes exteriores."
"173","HC7A","¿Tiene su hogar: Teléfono fijo?"
"174","HC7B","¿Tiene su hogar: Radio?"
"175","HC7C","¿Tiene su hogar: Gabinete de cocina?"
"176","HC7D","¿Tiene su hogar: Colchones para dormir?"
"177","HC7E","¿Tiene su hogar: Sofá?"
"178","HC7F","¿Tiene su hogar: Juego de comedor?"
"179","HC7G","¿Tiene su hogar: Vitrina?"
"180","HC8","¿Tiene su hogar electricidad?"
"181","HC9A","Tiene su hogar: Televisor?"
"182","HC9B","Tiene su hogar: Refrigerador o nevera?"
"183","HC9C","Tiene su hogar: Lavadora de ropa?"
"184","HC9D","Tiene su hogar: Inversor?"
"185","HC9E","Tiene su hogar: Bomba de agua?"
"186","HC9F","Tiene su hogar: Plancha eléctrica?"
"187","HC9G","Tiene su hogar: aire acondicionado?"
"188","HC9H","Tiene su hogar: horno microondas?"
"189","HC9I","Tiene su hogar: equipo de música?"
"190","HC9J","Tiene su hogar: planta  eléctrica?"
"191","HC9K","Tiene su hogar: paneles solares?"
"192","HC10A","¿Algún miembro del hogar tiene: reloj de pulsera?"
"193","HC10B","¿Algún miembro del hogar tiene: bicicleta?"
"194","HC10C","¿Algún miembro del hogar tiene: motor o pasola?"
"195","HC10D","¿Algún miembro del hogar tiene: carreta halada por animales?"
"196","HC10E","¿Algún miembro del hogar tiene: carro o camioneta?"
"197","HC10F","¿Algún miembro del hogar tiene: bote con motor?"
"198","HC10G","¿Algún miembro del hogar tiene: jeepeta o Jeep?"
"199","HC10H","¿Algún miembro del hogar tiene: camión?"
"200","HC11","¿Algún miembro de su hogar tiene un computador o tableta?"
"201","HC12","¿Algún miembro de su hogar tiene teléfono celular?"
"202","HC13","¿Tiene su hogar servicio de Internet dentro de la vivienda?"
"203","HC14","¿Usted o alguna de las personas que viven en este hogar es propietario de la vivienda?"
"204","HC15","¿Algún miembro del hogar es propietario de algunas tierras que puedan usarse para agricultura?"
"205","HC16","¿Cuántas tareas de tierra agrícola poseen los miembros de este hogar?"
"206","HC17","¿Posee algún miembro del hogar ganado, rebaño u otros animales de granja o aves de corral?"
"207","HC18A","¿Cuántos de los siguientes animales posee este hogar: Ganado, vacas lecheras o toros?"
"208","HC18B","¿Cuántos de los siguientes animales posee este hogar: Bueyes?"
"209","HC18C","¿Cuántos de los siguientes animales posee este hogar: Caballos, burros o mulas?"
"210","HC18D","¿Cuántos de los siguientes animales posee este hogar: Cabras?"
"211","HC18E","¿Cuántos de los siguientes animales posee este hogar: Ovejas?"
"212","HC18F","¿Cuántos de los siguientes animales posee este hogar: Gallinas, gallos y pollos?"
"213","HC18G","¿Cuántos de los siguientes animales posee este hogar: Cerdos o puercos?"
"214","HC18H","¿Cuántos de los siguientes animales posee este hogar: Pavos, patos, gansos o guineas?"
"215","HC18I","¿Cuántos de los siguientes animales posee este hogar: Chivos?"
"216","HC18J","¿Cuántos de los siguientes animales posee este hogar: Conejos?"
"217","HC19","¿Algún miembro de este hogar tiene una cuenta bancaria?"
"218","EU1","¿Qué tipo de estufa emplea principalmente en su hogar para cocinar?"
"219","EU4","¿Cuál es el principal combustible que se utiliza en este hogar para cocinar?"
"220","EU5","Por lo general ¿Dónde se cocina en este hogar, dentro de la casa, en una edificación separada o al aire libre?"
"221","EU9","¿Cuál es el principal tipo de alumbrado que se utiliza en este hogar por las noches?"
"222","WS1","¿Cuál es la fuente principal de agua para beber que utilizan los miembros de este hogar?"
"223","WS2","¿Cuál es la fuente principal de agua utilizada por los miembros de este hogar para otros fines, tales como cocinar y lavarse las manos?"
"224","WS3","¿Dónde se encuentra esa fuente de agua?"
"225","WS4","¿Cuánto tiempo les toma a los miembros del hogar ir al lugar donde buscan el agua y volver a la casa?"
"226","WS5","¿Quién va habitualmente a ese lugar a buscar el agua para su hogar?"
"227","WS6","Desde el (este mismo día de la semana pasada), hasta hoy ¿Cuántas veces  buscó agua (nombre)?"
"228","WS7","¿Alguna vez, durante el último mes, su hogar no tuvo agua para beber en cantidades suficientes?"
"229","WS8","¿Cuál fue la razón principal por la que su hogar no pudo acceder a cantidades suficientes de agua para beber cuando se necesitó?"
"230","WS9","¿Usted o algún miembro de este hogar le dan algún tratamiento al agua o le hace algo para hacerla más segura para beber?"
"231","WS10A","Tratamiento de agua: LA HIERVEN"
"232","WS10B","Tratamiento de agua: LE AÑADEN CLORO"
"233","WS10C","Tratamiento de agua: LA FILTRAN O LA CUELAN CON UNA TELA"
"234","WS10D","Tratamiento de agua: UTILIZAN UN FILTRO PARA AGUA (CERÁMICA, ARENA, COMPUESTOS, ETC.)"
"235","WS10F","Tratamiento del agua: LA DEJAN REPOSAR Y ASENTAR"
"236","WS10X","Tratamiento de agua: OTRO (Especifique)"
"237","WS10Z","Tratamiento de agua: No sabe"
"238","WS10NR","Tratamiento de agua: Ignorado"
"239","WS11","¿Qué tipo de servicio sanitario utilizan por lo general los miembros de este hogar?"
"240","WS12","Alguna vez, ¿Ha sido vaciado o limpiado el pozo séptico?"
"241","WS13","¿Dónde se eliminaron los desechos sólidos la última vez que fueron vaciados o limpiados?"
"242","WS14","¿Dónde está situado el servicio sanitario de este hogar?"
"243","WS15","¿Comparte el hogar este servicio sanitario con otras personas que no son miembros de su hogar?"
"244","WS16","¿Comparte el hogar este servicio sanitario únicamente con miembros de otros hogares que usted conoce, o la instalación está abierta al uso del público en general?"
"245","WS17","¿Cuántos hogares en total utilizan este servicio sanitario, incluido este hogar?"
"246","WS18","¿Cómo elimina la basura este hogar?"
"247","HW1","Nos gustaría conocer sobre los lugares que utilizan los miembros del hogar para lavarse las manos."
"248","HW2","Observe si hay agua en el lugar específico para el lavado de manos."
"249","HW3","¿Hay jabón o detergente en el lugar específico para el lavado de manos?"
"250","HW4","¿Usualmente dónde se lavan las manos usted y los demás miembros del hogar?"
"251","HW5","¿Hay jabón en barra, líquido o en polvo su hogar para lavarse las manos?"
"252","HW6","¿Podría mostrármelo, por favor?"
"253","HW7A","JABÓN EN BARRA O LÍQUIDO"
"254","HW7B","DETERGENTE (POLVO, Líquido O EN PASTA)"
"255","HW7NR","IGNORADO"
"256","WQ1","Número de conglomerado o UPM"
"257","WQ2","Número de orden de la vivienda en la muestra"
"258","WQ1A","Número de orden de la vivienda ocupada en el registro"
"259","WQ2A","Número de la vivienda original"
"260","measurer_id","Nombre y código de la supervisora"
"261","WQ4","Nombre y código de la entrevistadora"
"262","WQ5D","Día de la entrevista"
"263","WQ5M","Mes de entrevista"
"264","WQ5Y","Año de entrevista"
"265","WQ6","¿Se ha seleccionado el hogar para el ensayo en blanco?"
"266","WQ8","¿Se concedió el permiso para efectuar la prueba del agua?"
"267","WQ31","Resultado de las pruebas de calidad del agua"
"268","WQ10H","Inicio de la prueba de calidad del agua - Hora"
"269","WQ10M","Inicio de la prueba de calidad del agua - Minutos"
"270","WQ23H","Prueba de fin de la calidad del agua - Hora"
"271","WQ23M","Fin de la prueba de calidad del agua - Minutos"
"272","HH_water_sample_provided","Por favor ¿Podría usted darme, un vaso con el agua que los miembros de este hogar beben habitualmente?"
"273","observe_HH_sample_collection","Observe y seleccione si el agua se cogió directamente de la fuente o de un recipiente de almacenamiento separado."
"274","WQ14","¿Ha hecho usted o algún miembro de este hogar algo con esta agua para hacerla más segura para beber?"
"275","WQ15A","Tratamiento de agua: LA HIERVEN"
"276","WQ15B","Tratamiento de agua: LE AÑADEN CLORO O BLANQUEADOR"
"277","WQ15C","Tratamiento de agua: LA FILTRAN  O LA CUELAN CON UNA TELA"
"278","WQ15D","Tratamiento de agua: UTILIZAN UN FILTRO DE AGUA COMO DE: CERÁMICA, ARENA, ETC"
"279","WQ15F","Tratamiento del agua: LA DEJAN REPOSAR Y ASENTAR"
"280","WQ15X","Tratamiento de agua: OTRO (Especifique)"
"281","WQ15Z","Tratamiento de agua: No sabe"
"282","WQ15NR","Tratamiento de agua: No responde"
"283","source_HH_sample","¿Cuál es la fuente principal de donde se extrajo esta agua?"
"284","permission_water_sample_SC","¿Puede mostrarme, por favor, la fuente del vaso de agua para beber para que yo pueda tomar también una muestra de allí?"
"285","EC_SC_tst_conducted","Seleccione si cogió la muestra de agua de la fuente"
"286","WQ20","verifique la pregunta  WQ6: ¿Se ha seleccionado el hogar para el ensayo en blanco?"
"287","WQ21","Extraiga la muestra de agua en blanco para la prueba."
"288","WQ24D","Día de la entrevista"
"289","WQ24M","Mes de entrevista"
"290","WQ24Y","Año de entrevista"
"291","WQ25H","Fin de la prueba de calidad del agua - Hora"
"292","WQ25M","Fin de la prueba de calidad del agua - Minutos"
"293","EC_100_H","Prueba de agua en el hogar (100 ml)"
"294","EC_100_S","Prueba de fuente de agua (100 ml)"
"295","EC_100_B","Prueba de agua en blanco (100 ml)"
"296","hhsex","Sexo del jefe del hogar"
"297","HHAGE","Edad del jefe del hogar"
"298","religion","Religión del jefe de hogar"
"299","helevel","Educación del jefe del hogar"
"300","hhweight","Factor ponderación del hogar"
"301","wqhweight","Factor para el hogar WQT"
"302","wqsweight","Factor para la fuente WQT"
"303","wscore","Puntuación de riqueza combinado"
"304","windex5","Quintiles de índice de riqueza"
"305","windex10","Grupo Percentil de com1"
"306","wscoreu","Puntuación de riqueza combinado urbano"
"307","windex5u","Quintiles de índice de riqueza urbanos"
"308","windex10u","Grupo Percentil de urb1"
"309","wscorer","Puntuación de riqueza combinado rural"
"310","windex5r","Quintiles de índice de riqueza rural"
"311","windex10r","Grupo Percentil de rur1"
"312","PSU","Unidad primaria de muestreo"
"313","stratum","Estrato"
"314","HH2B_lab","Total de hogares de la vivenda"
"315","area_type_lab","Zona de residencia"
"316","region_lab","Regiones"
"317","HH7A_lab","Nombre  y código de la Provincia"
"318","HH8_lab","Hogar seleccionado para cuestionario de hombre"
"319","HH_selected_household_lab","¿Ha sido el hogar seleccionado para la Prueba de Calidad del Agua?"
"320","HH_selected_blank_lab","¿Ha sido el hogar seleccionado para la prueba de control?"
"321","HH12_lab","¿Puedo comenzar ahora?"
"322","HH46_lab","Código de resultado de la entrevista del Cuestionario de Hogar:"
"323","HH14_lab","Languaje del cuestionario"
"324","HH15_lab","Languaje de la entrevista"
"325","HH16_lab","Idioma materno de la persona entrevistada."
"326","HH17_lab","¿Se utilizó un traductor en alguna parte de este cuestionario?"
"327","HH26B_lab","Número de línea del niño"
"328","HH33X.01_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"329","HH33X.02_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"330","HH33X.03_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"331","HH33X.04_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"332","HH33X.05_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"333","HH33X.06_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"334","HH33X.07_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"335","HH33X.08_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"336","HH33X.09_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"337","HH33X.10_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"338","HH33X.11_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"339","HH33X.12_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"340","HH33X.13_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"341","HH33X.14_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"342","HH33X.15_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"343","HH33X.16_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"344","HH33X.17_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"345","HH33X.18_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"346","HH33X.19_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"347","HH33X.20_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"348","HH33X.21_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"349","HH33X.22_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"350","HH33X.23_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"351","HH33X.24_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"352","HH33X.25_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"353","HH33X.26_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
"354","HH33X.27_lab","Lista para verificar el consentimiento de las niñas a entrevistar 15-17"
